Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,764.2,2024-04-09 05:30:00,772.45,761.1,2024-04,768.45,7465892,2024-04-09,2024-04
BAJFINANCE,7193.6,2024-04-09 05:30:00,7235.35,7124.5,2024-04,7220.0,710281,2024-04-09,2024-04
TITAN,3679.35,2024-04-09 05:30:00,3761.0,3664.35,2024-04,3755.0,745285,2024-04-09,2024-04
ITC,426.35,2024-04-09 05:30:00,431.5,425.55,2024-04,430.45,6708894,2024-04-09,2024-04
TCS,3946.55,2024-04-09 05:30:00,4015.85,3925.05,2024-04,3984.0,1876992,2024-04-09,2024-04
LT,3785.25,2024-04-09 05:30:00,3827.95,3775.0,2024-04,3820.0,1997057,2024-04-09,2024-04
TATACONSUM,1111.78,2024-04-09 05:30:00,1126.99,1107.73,2024-04,1126.99,1170254,2024-04-09,2024-04
RELIANCE,1463.65,2024-04-09 05:30:00,1489.8,1462.5,2024-04,1489.0,7071414,2024-04-09,2024-04
HCLTECH,1540.5,2024-04-09 05:30:00,1561.8,1534.55,2024-04,1540.0,2432095,2024-04-09,2024-04
JSWSTEEL,874.6,2024-04-09 05:30:00,891.45,870.55,2024-04,881.8,2512308,2024-04-09,2024-04
ULTRACEMCO,9769.15,2024-04-09 05:30:00,9993.8,9759.1,2024-04,9900.0,275924,2024-04-09,2024-04
POWERGRID,281.2,2024-04-09 05:30:00,284.35,281.0,2024-04,282.85,5780865,2024-04-09,2024-04
INFY,1494.85,2024-04-09 05:30:00,1513.8,1487.3,2024-04,1490.0,9423230,2024-04-09,2024-04
TRENT,3902.35,2024-04-09 05:30:00,3958.95,3894.9,2024-04,3958.95,483412,2024-04-09,2024-04
BHARTIARTL,1204.45,2024-04-09 05:30:00,1214.95,1198.3,2024-04,1214.95,3372798,2024-04-09,2024-04
TATAMOTORS,1008.5,2024-04-09 05:30:00,1029.5,1005.0,2024-04,1021.0,8539041,2024-04-09,2024-04
WIPRO,475.8,2024-04-09 05:30:00,485.25,475.2,2024-04,483.95,7900625,2024-04-09,2024-04
TECHM,1251.4,2024-04-09 05:30:00,1281.0,1242.75,2024-04,1265.1,1198161,2024-04-09,2024-04
NTPC,362.9,2024-04-09 05:30:00,366.9,360.35,2024-04,365.0,10010148,2024-04-09,2024-04
HINDUNILVR,2264.15,2024-04-09 05:30:00,2274.6,2255.75,2024-04,2271.0,1189343,2024-04-09,2024-04
APOLLOHOSP,6505.05,2024-04-09 05:30:00,6540.0,6330.95,2024-04,6347.8,592624,2024-04-09,2024-04
M&M,2090.9,2024-04-09 05:30:00,2098.65,2070.1,2024-04,2095.0,2853137,2024-04-09,2024-04
GRASIM,2301.3,2024-04-09 05:30:00,2312.35,2281.95,2024-04,2296.95,388155,2024-04-09,2024-04
ICICIBANK,1107.05,2024-04-09 05:30:00,1115.25,1088.3,2024-04,1091.95,12298463,2024-04-09,2024-04
ADANIENT,3198.45,2024-04-09 05:30:00,3251.0,3185.0,2024-04,3240.7,833679,2024-04-09,2024-04
ADANIPORTS,1356.5,2024-04-09 05:30:00,1364.9,1346.1,2024-04,1356.15,1935801,2024-04-09,2024-04
BEL,228.15,2024-04-09 05:30:00,228.9,221.2,2024-04,224.8,29048035,2024-04-09,2024-04
BAJAJFINSV,1710.4,2024-04-09 05:30:00,1715.0,1687.25,2024-04,1694.95,1284145,2024-04-09,2024-04
EICHERMOT,4248.65,2024-04-09 05:30:00,4267.9,4137.5,2024-04,4247.8,970657,2024-04-09,2024-04
COALINDIA,439.85,2024-04-09 05:30:00,450.3,437.25,2024-04,448.7,8005012,2024-04-09,2024-04
MARUTI,12888.0,2024-04-09 05:30:00,12985.7,12780.0,2024-04,12865.1,314466,2024-04-09,2024-04
INDUSINDBK,1554.95,2024-04-09 05:30:00,1574.9,1541.0,2024-04,1574.9,1176425,2024-04-09,2024-04
ASIANPAINT,2857.15,2024-04-09 05:30:00,2916.45,2845.0,2024-04,2893.0,1017670,2024-04-09,2024-04
TATASTEEL,166.0,2024-04-09 05:30:00,169.8,165.2,2024-04,166.0,63884687,2024-04-09,2024-04
HDFCLIFE,633.95,2024-04-09 05:30:00,639.15,632.65,2024-04,639.0,2873703,2024-04-09,2024-04
DRREDDY,1233.58,2024-04-09 05:30:00,1246.04,1231.0,2024-04,1240.44,643620,2024-04-09,2024-04
SUNPHARMA,1602.55,2024-04-09 05:30:00,1608.85,1591.95,2024-04,1601.0,1389391,2024-04-09,2024-04
KOTAKBANK,1780.6,2024-04-09 05:30:00,1793.0,1775.7,2024-04,1790.35,2373231,2024-04-09,2024-04
SHRIRAMFIN,2550.4,2024-04-09 05:30:00,2605.65,2523.1,2024-04,2590.0,953375,2024-04-09,2024-04
NESTLEIND,2502.8,2024-04-09 05:30:00,2522.2,2497.0,2024-04,2506.0,433941,2024-04-09,2024-04
ONGC,268.95,2024-04-09 05:30:00,272.65,268.0,2024-04,270.0,13173933,2024-04-09,2024-04
CIPLA,1450.3,2024-04-09 05:30:00,1470.0,1447.1,2024-04,1467.75,1225255,2024-04-09,2024-04
BPCL,292.88,2024-04-09 05:30:00,298.6,291.75,2024-04,298.6,9089852,2024-04-09,2024-04
BRITANNIA,4794.7,2024-04-09 05:30:00,4850.0,4783.4,2024-04,4850.0,180114,2024-04-09,2024-04
SBILIFE,1510.55,2024-04-09 05:30:00,1527.4,1503.05,2024-04,1525.1,718575,2024-04-09,2024-04
HINDALCO,588.6,2024-04-09 05:30:00,595.45,574.0,2024-04,578.1,7829711,2024-04-09,2024-04
HEROMOTOCO,4521.7,2024-04-09 05:30:00,4673.25,4505.0,2024-04,4615.0,945922,2024-04-09,2024-04
AXISBANK,1080.0,2024-04-09 05:30:00,1090.0,1071.35,2024-04,1090.0,11385226,2024-04-09,2024-04
HDFCBANK,1548.55,2024-04-09 05:30:00,1554.85,1540.3,2024-04,1554.85,10942247,2024-04-09,2024-04
BAJAJ-AUTO,8978.9,2024-04-09 05:30:00,9132.7,8936.4,2024-04,9090.0,237944,2024-04-09,2024-04
