Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,844.0,2024-06-27 05:30:00,847.4,838.25,2024-06,843.9,20378887,2024-06-27,2024-06
BAJFINANCE,7166.75,2024-06-27 05:30:00,7239.0,7083.05,2024-06,7150.0,1137606,2024-06-27,2024-06
TITAN,3380.6,2024-06-27 05:30:00,3392.5,3361.05,2024-06,3370.0,1462935,2024-06-27,2024-06
ITC,425.6,2024-06-27 05:30:00,427.25,421.1,2024-06,423.95,37012589,2024-06-27,2024-06
TCS,3934.15,2024-06-27 05:30:00,3942.0,3818.1,2024-06,3831.0,4526556,2024-06-27,2024-06
LT,3564.4,2024-06-27 05:30:00,3601.3,3550.0,2024-06,3597.45,5519875,2024-06-27,2024-06
TATACONSUM,1072.27,2024-06-27 05:30:00,1082.99,1064.62,2024-06,1076.72,2244951,2024-06-27,2024-06
RELIANCE,1530.55,2024-06-27 05:30:00,1537.5,1506.0,2024-06,1513.75,28383030,2024-06-27,2024-06
HCLTECH,1454.9,2024-06-27 05:30:00,1460.55,1423.5,2024-06,1435.0,6613193,2024-06-27,2024-06
JSWSTEEL,943.15,2024-06-27 05:30:00,945.6,915.3,2024-06,916.2,4700053,2024-06-27,2024-06
ULTRACEMCO,11716.7,2024-06-27 05:30:00,11874.95,11269.0,2024-06,11270.0,2339734,2024-06-27,2024-06
POWERGRID,331.55,2024-06-27 05:30:00,332.5,324.35,2024-06,328.55,27061015,2024-06-27,2024-06
INFY,1573.35,2024-06-27 05:30:00,1578.4,1532.05,2024-06,1538.45,14757754,2024-06-27,2024-06
TRENT,5329.0,2024-06-27 05:30:00,5387.0,5303.75,2024-06,5360.0,900729,2024-06-27,2024-06
BHARTIARTL,1475.8,2024-06-27 05:30:00,1489.0,1440.05,2024-06,1464.0,19675528,2024-06-27,2024-06
TATAMOTORS,972.1,2024-06-27 05:30:00,974.85,948.05,2024-06,952.5,19385412,2024-06-27,2024-06
WIPRO,510.8,2024-06-27 05:30:00,511.95,489.2,2024-06,492.15,21068569,2024-06-27,2024-06
TECHM,1432.25,2024-06-27 05:30:00,1443.8,1392.0,2024-06,1404.35,4286657,2024-06-27,2024-06
NTPC,377.15,2024-06-27 05:30:00,381.1,364.1,2024-06,365.05,55378829,2024-06-27,2024-06
HINDUNILVR,2462.15,2024-06-27 05:30:00,2483.2,2436.0,2024-06,2449.95,3402726,2024-06-27,2024-06
