Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,627.0,2024-01-08 05:30:00,645.0,625.05,2024-01,640.0,14739531,2024-01-08,2024-01
BAJFINANCE,7736.0,2024-01-08 05:30:00,7830.0,7631.3,2024-01,7677.0,1121209,2024-01-08,2024-01
TITAN,3706.05,2024-01-08 05:30:00,3776.85,3695.8,2024-01,3770.0,1202148,2024-01-08,2024-01
ITC,465.5,2024-01-08 05:30:00,475.5,464.55,2024-01,475.0,8003177,2024-01-08,2024-01
TCS,3678.3,2024-01-08 05:30:00,3739.75,3672.4,2024-01,3737.9,1067805,2024-01-08,2024-01
LT,3501.1,2024-01-08 05:30:00,3559.95,3490.0,2024-01,3540.0,1993855,2024-01-08,2024-01
TATACONSUM,1091.38,2024-01-08 05:30:00,1115.14,1081.21,2024-01,1111.24,1701605,2024-01-08,2024-01
RELIANCE,1293.68,2024-01-08 05:30:00,1315.98,1284.47,2024-01,1305.0,7734652,2024-01-08,2024-01
HCLTECH,1447.9,2024-01-08 05:30:00,1452.6,1430.55,2024-01,1435.0,2025264,2024-01-08,2024-01
JSWSTEEL,821.95,2024-01-08 05:30:00,836.65,820.7,2024-01,835.75,1107367,2024-01-08,2024-01
ULTRACEMCO,9934.5,2024-01-08 05:30:00,10080.0,9925.05,2024-01,10078.0,176843,2024-01-08,2024-01
POWERGRID,242.35,2024-01-08 05:30:00,245.25,240.4,2024-01,242.4,13585746,2024-01-08,2024-01
INFY,1522.8,2024-01-08 05:30:00,1536.0,1513.25,2024-01,1528.95,4440136,2024-01-08,2024-01
TRENT,3044.55,2024-01-08 05:30:00,3083.2,3037.8,2024-01,3080.95,303947,2024-01-08,2024-01
BHARTIARTL,1049.05,2024-01-08 05:30:00,1059.0,1045.25,2024-01,1050.0,4489695,2024-01-08,2024-01
TATAMOTORS,789.1,2024-01-08 05:30:00,800.35,787.5,2024-01,798.4,7668471,2024-01-08,2024-01
WIPRO,450.35,2024-01-08 05:30:00,460.0,449.05,2024-01,457.5,5041443,2024-01-08,2024-01
TECHM,1228.95,2024-01-08 05:30:00,1254.25,1221.4,2024-01,1250.2,1320667,2024-01-08,2024-01
NTPC,316.45,2024-01-08 05:30:00,318.35,312.6,2024-01,316.45,10136462,2024-01-08,2024-01
HINDUNILVR,2578.25,2024-01-08 05:30:00,2626.0,2566.5,2024-01,2624.95,1189828,2024-01-08,2024-01
APOLLOHOSP,5682.0,2024-01-08 05:30:00,5774.85,5640.0,2024-01,5750.0,157009,2024-01-08,2024-01
M&M,1616.15,2024-01-08 05:30:00,1653.4,1606.1,2024-01,1648.15,1492195,2024-01-08,2024-01
GRASIM,2059.51,2024-01-08 05:30:00,2075.45,2049.75,2024-01,2071.27,555101,2024-01-08,2024-01
ICICIBANK,982.0,2024-01-08 05:30:00,998.2,980.3,2024-01,994.0,8393164,2024-01-08,2024-01
ADANIENT,2963.5,2024-01-08 05:30:00,3027.0,2952.95,2024-01,3020.0,1849061,2024-01-08,2024-01
ADANIPORTS,1168.85,2024-01-08 05:30:00,1182.0,1152.0,2024-01,1160.0,8760094,2024-01-08,2024-01
BEL,183.6,2024-01-08 05:30:00,187.5,183.2,2024-01,186.75,11472441,2024-01-08,2024-01
BAJAJFINSV,1696.35,2024-01-08 05:30:00,1723.65,1690.2,2024-01,1715.95,684254,2024-01-08,2024-01
EICHERMOT,3884.25,2024-01-08 05:30:00,3960.4,3877.5,2024-01,3890.0,401263,2024-01-08,2024-01
COALINDIA,380.4,2024-01-08 05:30:00,388.65,379.25,2024-01,386.45,9424716,2024-01-08,2024-01
MARUTI,9946.7,2024-01-08 05:30:00,10129.0,9911.9,2024-01,10005.0,600153,2024-01-08,2024-01
INDUSINDBK,1627.1,2024-01-08 05:30:00,1650.05,1622.0,2024-01,1633.0,1791003,2024-01-08,2024-01
ASIANPAINT,3298.4,2024-01-08 05:30:00,3376.5,3294.85,2024-01,3355.0,545884,2024-01-08,2024-01
TATASTEEL,132.0,2024-01-08 05:30:00,135.95,131.75,2024-01,135.3,39559717,2024-01-08,2024-01
HDFCLIFE,645.85,2024-01-08 05:30:00,654.15,641.7,2024-01,647.0,2064691,2024-01-08,2024-01
DRREDDY,1152.27,2024-01-08 05:30:00,1176.2,1146.52,2024-01,1176.18,1205700,2024-01-08,2024-01
SUNPHARMA,1305.3,2024-01-08 05:30:00,1309.95,1299.3,2024-01,1305.4,1678133,2024-01-08,2024-01
KOTAKBANK,1826.1,2024-01-08 05:30:00,1851.45,1818.6,2024-01,1848.0,12253167,2024-01-08,2024-01
SHRIRAMFIN,2196.35,2024-01-08 05:30:00,2225.0,2163.55,2024-01,2184.0,1497595,2024-01-08,2024-01
NESTLEIND,2619.3,2024-01-08 05:30:00,2689.0,2611.0,2024-01,2683.0,1032378,2024-01-08,2024-01
ONGC,217.95,2024-01-08 05:30:00,220.8,217.1,2024-01,218.0,19310595,2024-01-08,2024-01
CIPLA,1271.75,2024-01-08 05:30:00,1297.0,1266.2,2024-01,1296.65,740848,2024-01-08,2024-01
BPCL,227.5,2024-01-08 05:30:00,232.15,225.73,2024-01,228.48,18232610,2024-01-08,2024-01
BRITANNIA,5177.35,2024-01-08 05:30:00,5305.0,5171.05,2024-01,5305.0,236628,2024-01-08,2024-01
SBILIFE,1421.05,2024-01-08 05:30:00,1460.1,1416.4,2024-01,1454.15,738502,2024-01-08,2024-01
HINDALCO,577.65,2024-01-08 05:30:00,592.5,576.45,2024-01,587.0,4425767,2024-01-08,2024-01
HEROMOTOCO,4009.5,2024-01-08 05:30:00,4050.0,3993.55,2024-01,4014.9,508360,2024-01-08,2024-01
AXISBANK,1122.0,2024-01-08 05:30:00,1146.0,1118.5,2024-01,1145.0,4735538,2024-01-08,2024-01
HDFCBANK,1663.45,2024-01-08 05:30:00,1682.35,1660.0,2024-01,1678.5,8999235,2024-01-08,2024-01
BAJAJ-AUTO,6983.85,2024-01-08 05:30:00,7049.85,6961.5,2024-01,7018.95,312733,2024-01-08,2024-01
