Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,675.25,2024-02-07 05:30:00,677.95,655.0,2024-02,655.05,41696232,2024-02-07,2024-02
BAJFINANCE,6709.2,2024-02-07 05:30:00,6737.6,6625.25,2024-02,6641.0,1538237,2024-02-07,2024-02
TITAN,3576.5,2024-02-07 05:30:00,3620.0,3555.8,2024-02,3578.0,900220,2024-02-07,2024-02
ITC,431.8,2024-02-07 05:30:00,435.0,430.8,2024-02,435.0,12880824,2024-02-07,2024-02
TCS,4083.4,2024-02-07 05:30:00,4155.0,4073.95,2024-02,4153.0,2124267,2024-02-07,2024-02
LT,3394.7,2024-02-07 05:30:00,3447.0,3389.0,2024-02,3445.0,2099940,2024-02-07,2024-02
TATACONSUM,1151.88,2024-02-07 05:30:00,1160.57,1138.89,2024-02,1153.71,854256,2024-02-07,2024-02
RELIANCE,1442.15,2024-02-07 05:30:00,1449.5,1429.25,2024-02,1435.93,9296568,2024-02-07,2024-02
HCLTECH,1615.35,2024-02-07 05:30:00,1629.9,1598.95,2024-02,1628.0,3320199,2024-02-07,2024-02
JSWSTEEL,836.6,2024-02-07 05:30:00,842.9,823.0,2024-02,827.4,3647454,2024-02-07,2024-02
ULTRACEMCO,10226.5,2024-02-07 05:30:00,10287.6,10080.3,2024-02,10114.0,250184,2024-02-07,2024-02
POWERGRID,267.95,2024-02-07 05:30:00,274.4,266.8,2024-02,272.1,27335466,2024-02-07,2024-02
INFY,1693.75,2024-02-07 05:30:00,1729.0,1686.85,2024-02,1729.0,4613877,2024-02-07,2024-02
TRENT,3607.5,2024-02-07 05:30:00,3634.7,2955.0,2024-02,3080.0,5846891,2024-02-07,2024-02
BHARTIARTL,1134.3,2024-02-07 05:30:00,1148.25,1131.8,2024-02,1138.8,2770694,2024-02-07,2024-02
TATAMOTORS,933.8,2024-02-07 05:30:00,944.0,928.05,2024-02,944.0,7913010,2024-02-07,2024-02
WIPRO,495.2,2024-02-07 05:30:00,501.7,492.55,2024-02,500.95,4551767,2024-02-07,2024-02
TECHM,1318.0,2024-02-07 05:30:00,1358.7,1314.05,2024-02,1351.5,2004588,2024-02-07,2024-02
NTPC,330.7,2024-02-07 05:30:00,337.9,329.65,2024-02,337.9,8080437,2024-02-07,2024-02
HINDUNILVR,2425.45,2024-02-07 05:30:00,2439.9,2411.55,2024-02,2439.9,1149076,2024-02-07,2024-02
APOLLOHOSP,6177.95,2024-02-07 05:30:00,6248.85,6155.0,2024-02,6237.75,323738,2024-02-07,2024-02
M&M,1721.0,2024-02-07 05:30:00,1752.0,1715.7,2024-02,1731.45,1213661,2024-02-07,2024-02
GRASIM,2111.5,2024-02-07 05:30:00,2120.0,2063.0,2024-02,2079.0,1133609,2024-02-07,2024-02
ICICIBANK,1022.15,2024-02-07 05:30:00,1031.55,1013.0,2024-02,1028.0,16410895,2024-02-07,2024-02
ADANIENT,3229.85,2024-02-07 05:30:00,3277.95,3210.0,2024-02,3220.05,2095911,2024-02-07,2024-02
ADANIPORTS,1255.65,2024-02-07 05:30:00,1286.35,1252.15,2024-02,1280.0,3359763,2024-02-07,2024-02
BEL,181.7,2024-02-07 05:30:00,184.15,179.65,2024-02,184.15,14192151,2024-02-07,2024-02
BAJAJFINSV,1596.2,2024-02-07 05:30:00,1623.75,1589.4,2024-02,1609.0,1477982,2024-02-07,2024-02
EICHERMOT,3927.65,2024-02-07 05:30:00,3990.0,3907.95,2024-02,3975.0,416774,2024-02-07,2024-02
COALINDIA,452.65,2024-02-07 05:30:00,460.55,447.8,2024-02,454.0,14430152,2024-02-07,2024-02
MARUTI,10935.7,2024-02-07 05:30:00,10973.5,10786.8,2024-02,10860.0,560808,2024-02-07,2024-02
INDUSINDBK,1515.35,2024-02-07 05:30:00,1522.4,1492.2,2024-02,1522.4,4066189,2024-02-07,2024-02
ASIANPAINT,2981.15,2024-02-07 05:30:00,3002.95,2936.05,2024-02,2957.0,1134012,2024-02-07,2024-02
TATASTEEL,144.4,2024-02-07 05:30:00,147.4,144.05,2024-02,146.85,61517064,2024-02-07,2024-02
HDFCLIFE,605.15,2024-02-07 05:30:00,614.0,596.0,2024-02,597.0,7560296,2024-02-07,2024-02
DRREDDY,1235.95,2024-02-07 05:30:00,1238.0,1226.12,2024-02,1233.2,2953275,2024-02-07,2024-02
SUNPHARMA,1496.2,2024-02-07 05:30:00,1500.45,1480.4,2024-02,1483.0,2259235,2024-02-07,2024-02
KOTAKBANK,1792.6,2024-02-07 05:30:00,1809.8,1784.0,2024-02,1791.0,4592224,2024-02-07,2024-02
SHRIRAMFIN,2413.65,2024-02-07 05:30:00,2459.15,2396.45,2024-02,2397.95,1046050,2024-02-07,2024-02
NESTLEIND,2499.6,2024-02-07 05:30:00,2511.55,2446.7,2024-02,2470.0,1547404,2024-02-07,2024-02
ONGC,271.9,2024-02-07 05:30:00,275.65,267.55,2024-02,275.0,23756939,2024-02-07,2024-02
CIPLA,1438.75,2024-02-07 05:30:00,1444.5,1420.85,2024-02,1436.0,890299,2024-02-07,2024-02
BPCL,301.02,2024-02-07 05:30:00,310.0,299.65,2024-02,308.4,28791718,2024-02-07,2024-02
BRITANNIA,5078.25,2024-02-07 05:30:00,5183.9,4925.0,2024-02,5140.0,1258830,2024-02-07,2024-02
SBILIFE,1469.45,2024-02-07 05:30:00,1493.0,1453.65,2024-02,1472.6,690402,2024-02-07,2024-02
HINDALCO,592.25,2024-02-07 05:30:00,602.15,584.65,2024-02,590.4,9415146,2024-02-07,2024-02
HEROMOTOCO,4793.35,2024-02-07 05:30:00,4817.25,4730.15,2024-02,4790.0,265821,2024-02-07,2024-02
AXISBANK,1069.1,2024-02-07 05:30:00,1073.7,1057.5,2024-02,1061.05,7281793,2024-02-07,2024-02
HDFCBANK,1429.95,2024-02-07 05:30:00,1453.8,1426.65,2024-02,1453.0,27418543,2024-02-07,2024-02
BAJAJ-AUTO,7701.9,2024-02-07 05:30:00,7777.8,7665.6,2024-02,7745.0,159783,2024-02-07,2024-02
