Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,765.9,2024-02-22 05:30:00,773.0,757.0,2024-02,773.0,18799244,2024-02-22,2024-02
BAJFINANCE,6674.95,2024-02-22 05:30:00,6706.85,6561.0,2024-02,6691.05,1022374,2024-02-22,2024-02
TITAN,3652.05,2024-02-22 05:30:00,3676.0,3555.35,2024-02,3676.0,1017437,2024-02-22,2024-02
ITC,414.45,2024-02-22 05:30:00,415.15,403.45,2024-02,406.9,18604659,2024-02-22,2024-02
TCS,4087.1,2024-02-22 05:30:00,4094.95,3971.0,2024-02,3971.0,2982052,2024-02-22,2024-02
LT,3363.75,2024-02-22 05:30:00,3369.0,3276.95,2024-02,3310.0,2521388,2024-02-22,2024-02
TATACONSUM,1145.26,2024-02-22 05:30:00,1150.45,1128.42,2024-02,1146.75,1668662,2024-02-22,2024-02
RELIANCE,1481.75,2024-02-22 05:30:00,1484.95,1458.0,2024-02,1468.15,18493728,2024-02-22,2024-02
HCLTECH,1686.4,2024-02-22 05:30:00,1691.4,1639.0,2024-02,1644.0,3820901,2024-02-22,2024-02
JSWSTEEL,828.65,2024-02-22 05:30:00,835.15,820.05,2024-02,831.0,2366934,2024-02-22,2024-02
ULTRACEMCO,9961.2,2024-02-22 05:30:00,10020.9,9802.3,2024-02,10000.0,363840,2024-02-22,2024-02
POWERGRID,282.6,2024-02-22 05:30:00,283.5,273.25,2024-02,280.1,26793590,2024-02-22,2024-02
INFY,1681.35,2024-02-22 05:30:00,1684.6,1644.4,2024-02,1665.0,5841277,2024-02-22,2024-02
TRENT,3954.0,2024-02-22 05:30:00,3966.0,3829.7,2024-02,3922.0,1012228,2024-02-22,2024-02
BHARTIARTL,1135.55,2024-02-22 05:30:00,1138.75,1097.65,2024-02,1137.6,8642368,2024-02-22,2024-02
TATAMOTORS,932.3,2024-02-22 05:30:00,933.85,914.6,2024-02,924.65,6437014,2024-02-22,2024-02
WIPRO,531.05,2024-02-22 05:30:00,533.0,521.45,2024-02,522.8,7298241,2024-02-22,2024-02
TECHM,1328.1,2024-02-22 05:30:00,1330.5,1299.35,2024-02,1307.0,2201424,2024-02-22,2024-02
NTPC,339.55,2024-02-22 05:30:00,340.25,330.6,2024-02,339.0,16083122,2024-02-22,2024-02
HINDUNILVR,2388.1,2024-02-22 05:30:00,2420.3,2365.75,2024-02,2420.3,2258516,2024-02-22,2024-02
APOLLOHOSP,6769.2,2024-02-22 05:30:00,6874.45,6690.05,2024-02,6765.0,564432,2024-02-22,2024-02
M&M,1910.35,2024-02-22 05:30:00,1917.0,1853.0,2024-02,1870.95,3360123,2024-02-22,2024-02
GRASIM,2201.2,2024-02-22 05:30:00,2244.0,2113.2,2024-02,2234.0,3428899,2024-02-22,2024-02
ICICIBANK,1062.7,2024-02-22 05:30:00,1066.0,1040.3,2024-02,1056.0,13432573,2024-02-22,2024-02
ADANIENT,3263.05,2024-02-22 05:30:00,3274.0,3210.5,2024-02,3239.0,1138722,2024-02-22,2024-02
ADANIPORTS,1310.95,2024-02-22 05:30:00,1317.0,1281.0,2024-02,1296.0,2556009,2024-02-22,2024-02
BEL,194.75,2024-02-22 05:30:00,196.0,188.7,2024-02,189.75,31992371,2024-02-22,2024-02
BAJAJFINSV,1592.55,2024-02-22 05:30:00,1599.0,1565.85,2024-02,1599.0,1149519,2024-02-22,2024-02
EICHERMOT,3951.4,2024-02-22 05:30:00,3970.0,3841.85,2024-02,3864.8,1130600,2024-02-22,2024-02
COALINDIA,445.15,2024-02-22 05:30:00,448.0,427.95,2024-02,438.0,22083710,2024-02-22,2024-02
MARUTI,11657.8,2024-02-22 05:30:00,11695.0,11391.25,2024-02,11500.0,584406,2024-02-22,2024-02
INDUSINDBK,1489.15,2024-02-22 05:30:00,1520.0,1463.5,2024-02,1517.25,4969478,2024-02-22,2024-02
ASIANPAINT,3017.4,2024-02-22 05:30:00,3027.2,2932.1,2024-02,2983.0,2615821,2024-02-22,2024-02
TATASTEEL,145.9,2024-02-22 05:30:00,146.15,143.5,2024-02,145.0,46728176,2024-02-22,2024-02
HDFCLIFE,574.65,2024-02-22 05:30:00,579.4,567.05,2024-02,578.0,4195869,2024-02-22,2024-02
DRREDDY,1272.79,2024-02-22 05:30:00,1275.96,1246.27,2024-02,1275.0,1420120,2024-02-22,2024-02
SUNPHARMA,1558.05,2024-02-22 05:30:00,1561.0,1535.0,2024-02,1549.6,1981678,2024-02-22,2024-02
KOTAKBANK,1724.75,2024-02-22 05:30:00,1745.0,1714.2,2024-02,1744.5,6200760,2024-02-22,2024-02
SHRIRAMFIN,2395.2,2024-02-22 05:30:00,2399.7,2333.05,2024-02,2359.1,514244,2024-02-22,2024-02
NESTLEIND,2563.15,2024-02-22 05:30:00,2565.95,2525.0,2024-02,2560.0,752371,2024-02-22,2024-02
ONGC,274.7,2024-02-22 05:30:00,276.0,268.5,2024-02,273.85,16791453,2024-02-22,2024-02
CIPLA,1453.3,2024-02-22 05:30:00,1456.0,1420.55,2024-02,1455.55,1582836,2024-02-22,2024-02
BPCL,312.95,2024-02-22 05:30:00,315.43,305.43,2024-02,314.5,27653580,2024-02-22,2024-02
BRITANNIA,4956.95,2024-02-22 05:30:00,4968.0,4860.0,2024-02,4924.95,255308,2024-02-22,2024-02
SBILIFE,1509.65,2024-02-22 05:30:00,1513.5,1470.2,2024-02,1510.0,1355358,2024-02-22,2024-02
HINDALCO,521.15,2024-02-22 05:30:00,522.15,514.25,2024-02,516.3,8727844,2024-02-22,2024-02
HEROMOTOCO,4495.15,2024-02-22 05:30:00,4578.8,4440.65,2024-02,4559.95,1441798,2024-02-22,2024-02
AXISBANK,1100.9,2024-02-22 05:30:00,1110.7,1081.5,2024-02,1090.3,14633340,2024-02-22,2024-02
