Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,760.1,2024-02-20 05:30:00,763.5,754.0,2024-02,759.05,12528399,2024-02-20,2024-02
BAJFINANCE,6763.6,2024-02-20 05:30:00,6792.0,6681.25,2024-02,6711.9,1106709,2024-02-20,2024-02
TITAN,3686.7,2024-02-20 05:30:00,3719.95,3665.5,2024-02,3700.0,744107,2024-02-20,2024-02
ITC,406.1,2024-02-20 05:30:00,410.45,404.3,2024-02,410.45,14084218,2024-02-20,2024-02
TCS,4030.65,2024-02-20 05:30:00,4098.0,4010.0,2024-02,4082.1,1193648,2024-02-20,2024-02
LT,3356.75,2024-02-20 05:30:00,3367.75,3328.45,2024-02,3339.85,1578162,2024-02-20,2024-02
TATACONSUM,1140.23,2024-02-20 05:30:00,1144.77,1124.82,2024-02,1140.33,1043226,2024-02-20,2024-02
RELIANCE,1471.03,2024-02-20 05:30:00,1475.5,1461.8,2024-02,1475.03,7117496,2024-02-20,2024-02
HCLTECH,1663.05,2024-02-20 05:30:00,1672.75,1645.0,2024-02,1661.0,2240414,2024-02-20,2024-02
JSWSTEEL,821.2,2024-02-20 05:30:00,825.0,811.8,2024-02,825.0,1384043,2024-02-20,2024-02
ULTRACEMCO,9978.95,2024-02-20 05:30:00,10000.0,9855.0,2024-02,9902.2,320905,2024-02-20,2024-02
POWERGRID,287.9,2024-02-20 05:30:00,288.75,277.7,2024-02,278.35,43053543,2024-02-20,2024-02
INFY,1685.25,2024-02-20 05:30:00,1694.25,1668.75,2024-02,1685.0,3706389,2024-02-20,2024-02
TRENT,4025.9,2024-02-20 05:30:00,4074.2,4010.55,2024-02,4057.95,468003,2024-02-20,2024-02
BHARTIARTL,1143.95,2024-02-20 05:30:00,1151.6,1135.0,2024-02,1145.0,5397418,2024-02-20,2024-02
TATAMOTORS,926.35,2024-02-20 05:30:00,934.65,920.4,2024-02,934.45,4733639,2024-02-20,2024-02
WIPRO,531.95,2024-02-20 05:30:00,538.15,526.25,2024-02,535.8,5187063,2024-02-20,2024-02
TECHM,1320.55,2024-02-20 05:30:00,1323.65,1302.0,2024-02,1310.0,2113200,2024-02-20,2024-02
NTPC,345.7,2024-02-20 05:30:00,346.5,337.8,2024-02,340.6,19340526,2024-02-20,2024-02
HINDUNILVR,2404.1,2024-02-20 05:30:00,2408.45,2368.2,2024-02,2370.1,1032995,2024-02-20,2024-02
APOLLOHOSP,6759.45,2024-02-20 05:30:00,6785.0,6637.85,2024-02,6667.5,559251,2024-02-20,2024-02
M&M,1853.65,2024-02-20 05:30:00,1860.0,1820.5,2024-02,1837.4,1830562,2024-02-20,2024-02
GRASIM,2192.25,2024-02-20 05:30:00,2222.0,2161.1,2024-02,2169.0,1710394,2024-02-20,2024-02
ICICIBANK,1048.75,2024-02-20 05:30:00,1052.65,1033.25,2024-02,1041.05,11293528,2024-02-20,2024-02
ADANIENT,3228.6,2024-02-20 05:30:00,3269.8,3210.15,2024-02,3267.0,1467630,2024-02-20,2024-02
ADANIPORTS,1300.5,2024-02-20 05:30:00,1312.9,1293.7,2024-02,1311.0,1856718,2024-02-20,2024-02
BEL,190.65,2024-02-20 05:30:00,191.45,186.25,2024-02,189.1,17809897,2024-02-20,2024-02
BAJAJFINSV,1602.85,2024-02-20 05:30:00,1619.0,1597.5,2024-02,1617.95,1232581,2024-02-20,2024-02
EICHERMOT,3828.1,2024-02-20 05:30:00,3898.9,3784.2,2024-02,3894.0,1324518,2024-02-20,2024-02
COALINDIA,446.5,2024-02-20 05:30:00,457.95,441.0,2024-02,457.95,27899165,2024-02-20,2024-02
MARUTI,11446.45,2024-02-20 05:30:00,11479.95,11315.85,2024-02,11440.0,355044,2024-02-20,2024-02
INDUSINDBK,1504.2,2024-02-20 05:30:00,1508.0,1475.05,2024-02,1489.0,2390096,2024-02-20,2024-02
ASIANPAINT,3011.65,2024-02-20 05:30:00,3017.1,2972.1,2024-02,2998.1,729371,2024-02-20,2024-02
TATASTEEL,141.05,2024-02-20 05:30:00,142.25,140.05,2024-02,141.95,24291123,2024-02-20,2024-02
HDFCLIFE,587.95,2024-02-20 05:30:00,589.5,576.25,2024-02,580.2,3523966,2024-02-20,2024-02
DRREDDY,1275.2,2024-02-20 05:30:00,1293.0,1268.11,2024-02,1284.4,1399485,2024-02-20,2024-02
SUNPHARMA,1538.7,2024-02-20 05:30:00,1542.0,1512.25,2024-02,1532.0,2230669,2024-02-20,2024-02
KOTAKBANK,1762.5,2024-02-20 05:30:00,1768.65,1737.35,2024-02,1739.7,7611124,2024-02-20,2024-02
SHRIRAMFIN,2416.65,2024-02-20 05:30:00,2444.85,2395.3,2024-02,2439.9,879341,2024-02-20,2024-02
NESTLEIND,2539.4,2024-02-20 05:30:00,2541.8,2497.1,2024-02,2519.0,631444,2024-02-20,2024-02
ONGC,276.6,2024-02-20 05:30:00,281.15,274.05,2024-02,274.8,18968785,2024-02-20,2024-02
CIPLA,1451.65,2024-02-20 05:30:00,1479.0,1436.0,2024-02,1475.0,1550412,2024-02-20,2024-02
BPCL,328.8,2024-02-20 05:30:00,332.0,318.63,2024-02,326.27,20913510,2024-02-20,2024-02
BRITANNIA,4921.15,2024-02-20 05:30:00,4934.0,4879.1,2024-02,4910.15,129279,2024-02-20,2024-02
SBILIFE,1513.55,2024-02-20 05:30:00,1517.65,1473.35,2024-02,1488.85,1569035,2024-02-20,2024-02
HINDALCO,511.6,2024-02-20 05:30:00,515.9,507.15,2024-02,512.6,5186970,2024-02-20,2024-02
HEROMOTOCO,4663.35,2024-02-20 05:30:00,4882.0,4653.0,2024-02,4852.6,1153742,2024-02-20,2024-02
AXISBANK,1088.6,2024-02-20 05:30:00,1090.5,1057.7,2024-02,1059.0,8722800,2024-02-20,2024-02
HDFCBANK,1454.3,2024-02-20 05:30:00,1457.25,1411.8,2024-02,1415.0,28066754,2024-02-20,2024-02
BAJAJ-AUTO,8295.2,2024-02-20 05:30:00,8505.0,8238.7,2024-02,8505.0,547082,2024-02-20,2024-02
