Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,786.0,2024-10-23 05:30:00,792.6,779.8,2024-10,790.0,13866198,2024-10-23,2024-10
BAJFINANCE,6995.8,2024-10-23 05:30:00,7098.85,6601.0,2024-10,6605.75,2637391,2024-10-23,2024-10
TITAN,3288.6,2024-10-23 05:30:00,3335.0,3282.5,2024-10,3330.0,877837,2024-10-23,2024-10
ITC,480.35,2024-10-23 05:30:00,483.3,479.5,2024-10,481.0,10162570,2024-10-23,2024-10
TCS,4066.25,2024-10-23 05:30:00,4113.55,3995.15,2024-10,3999.6,1966476,2024-10-23,2024-10
LT,3455.4,2024-10-23 05:30:00,3513.95,3443.0,2024-10,3501.05,2125268,2024-10-23,2024-10
TATACONSUM,1014.55,2024-10-23 05:30:00,1016.8,995.0,2024-10,1000.0,1936612,2024-10-23,2024-10
RELIANCE,1338.53,2024-10-23 05:30:00,1357.48,1335.0,2024-10,1337.5,17214742,2024-10-23,2024-10
HCLTECH,1845.75,2024-10-23 05:30:00,1865.0,1793.5,2024-10,1793.5,2522186,2024-10-23,2024-10
JSWSTEEL,954.45,2024-10-23 05:30:00,971.0,952.15,2024-10,963.65,1306503,2024-10-23,2024-10
ULTRACEMCO,10753.05,2024-10-23 05:30:00,10843.65,10672.0,2024-10,10821.95,351717,2024-10-23,2024-10
POWERGRID,316.9,2024-10-23 05:30:00,321.9,313.85,2024-10,319.2,12541589,2024-10-23,2024-10
INFY,1873.4,2024-10-23 05:30:00,1886.0,1844.0,2024-10,1845.25,4311910,2024-10-23,2024-10
TRENT,7511.3,2024-10-23 05:30:00,7585.0,7450.0,2024-10,7468.0,505590,2024-10-23,2024-10
BHARTIARTL,1685.8,2024-10-23 05:30:00,1701.35,1680.1,2024-10,1690.0,2764757,2024-10-23,2024-10
TATAMOTORS,877.65,2024-10-23 05:30:00,885.6,863.3,2024-10,879.0,10553771,2024-10-23,2024-10
WIPRO,547.2,2024-10-23 05:30:00,554.5,542.2,2024-10,547.5,6349288,2024-10-23,2024-10
TECHM,1735.95,2024-10-23 05:30:00,1749.0,1685.6,2024-10,1696.55,4198781,2024-10-23,2024-10
NTPC,408.3,2024-10-23 05:30:00,414.75,401.7,2024-10,414.0,22522821,2024-10-23,2024-10
HINDUNILVR,2659.3,2024-10-23 05:30:00,2693.05,2621.0,2024-10,2621.0,1431962,2024-10-23,2024-10
APOLLOHOSP,6906.75,2024-10-23 05:30:00,6958.95,6854.75,2024-10,6885.0,109466,2024-10-23,2024-10
M&M,2793.5,2024-10-23 05:30:00,2924.9,2781.25,2024-10,2876.15,7913897,2024-10-23,2024-10
GRASIM,2633.2,2024-10-23 05:30:00,2676.7,2625.95,2024-10,2650.0,944905,2024-10-23,2024-10
ICICIBANK,1251.6,2024-10-23 05:30:00,1267.95,1243.05,2024-10,1261.0,14055447,2024-10-23,2024-10
ADANIENT,2835.55,2024-10-23 05:30:00,2879.0,2820.1,2024-10,2840.85,1270530,2024-10-23,2024-10
ADANIPORTS,1340.45,2024-10-23 05:30:00,1370.8,1335.2,2024-10,1362.8,1916219,2024-10-23,2024-10
BEL,268.65,2024-10-23 05:30:00,274.7,266.3,2024-10,271.0,13503954,2024-10-23,2024-10
BAJAJFINSV,1739.7,2024-10-23 05:30:00,1779.5,1727.55,2024-10,1727.55,2585058,2024-10-23,2024-10
EICHERMOT,4677.75,2024-10-23 05:30:00,4725.45,4653.15,2024-10,4722.55,655987,2024-10-23,2024-10
COALINDIA,474.1,2024-10-23 05:30:00,476.05,458.95,2024-10,468.35,10686743,2024-10-23,2024-10
MARUTI,11956.2,2024-10-23 05:30:00,12119.9,11753.45,2024-10,11923.3,412638,2024-10-23,2024-10
INDUSINDBK,1274.3,2024-10-23 05:30:00,1284.9,1266.5,2024-10,1274.35,4860497,2024-10-23,2024-10
ASIANPAINT,2989.7,2024-10-23 05:30:00,3026.5,2972.05,2024-10,2999.95,624689,2024-10-23,2024-10
TATASTEEL,148.78,2024-10-23 05:30:00,151.95,148.05,2024-10,150.3,42107893,2024-10-23,2024-10
HDFCLIFE,723.75,2024-10-23 05:30:00,732.0,718.2,2024-10,725.0,1668266,2024-10-23,2024-10
DRREDDY,1321.58,2024-10-23 05:30:00,1337.62,1318.0,2024-10,1331.87,1548860,2024-10-23,2024-10
SUNPHARMA,1839.35,2024-10-23 05:30:00,1889.55,1832.0,2024-10,1880.05,1673366,2024-10-23,2024-10
KOTAKBANK,1767.8,2024-10-23 05:30:00,1787.05,1758.1,2024-10,1761.15,2836137,2024-10-23,2024-10
SHRIRAMFIN,3197.75,2024-10-23 05:30:00,3260.5,3170.05,2024-10,3200.0,1932061,2024-10-23,2024-10
NESTLEIND,2327.15,2024-10-23 05:30:00,2374.9,2320.1,2024-10,2350.05,707261,2024-10-23,2024-10
ONGC,270.85,2024-10-23 05:30:00,274.4,265.05,2024-10,270.0,18823321,2024-10-23,2024-10
CIPLA,1485.6,2024-10-23 05:30:00,1514.1,1482.3,2024-10,1504.75,1925211,2024-10-23,2024-10
BPCL,323.05,2024-10-23 05:30:00,325.85,316.55,2024-10,322.0,6639274,2024-10-23,2024-10
BRITANNIA,5748.85,2024-10-23 05:30:00,5797.6,5690.05,2024-10,5698.6,123095,2024-10-23,2024-10
SBILIFE,1716.0,2024-10-23 05:30:00,1728.9,1692.25,2024-10,1703.2,952362,2024-10-23,2024-10
HINDALCO,717.1,2024-10-23 05:30:00,731.15,713.3,2024-10,716.0,6522834,2024-10-23,2024-10
HEROMOTOCO,5145.7,2024-10-23 05:30:00,5280.0,5120.55,2024-10,5175.8,411524,2024-10-23,2024-10
AXISBANK,1160.4,2024-10-23 05:30:00,1183.15,1158.65,2024-10,1175.1,6501834,2024-10-23,2024-10
HDFCBANK,1735.8,2024-10-23 05:30:00,1746.5,1705.05,2024-10,1705.05,19018045,2024-10-23,2024-10
BAJAJ-AUTO,10586.75,2024-10-23 05:30:00,10735.1,10342.45,2024-10,10368.0,1323887,2024-10-23,2024-10
