Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,876.8,2024-07-22 05:30:00,895.0,868.0,2024-07,881.45,14614111,2024-07-22,2024-07
BAJFINANCE,6884.25,2024-07-22 05:30:00,6958.6,6849.4,2024-07,6932.0,575193,2024-07-22,2024-07
TITAN,3254.45,2024-07-22 05:30:00,3273.4,3223.2,2024-07,3250.0,696255,2024-07-22,2024-07
ITC,466.55,2024-07-22 05:30:00,479.45,465.85,2024-07,474.6,18066586,2024-07-22,2024-07
TCS,4287.35,2024-07-22 05:30:00,4319.95,4265.0,2024-07,4299.95,1896386,2024-07-22,2024-07
LT,3651.45,2024-07-22 05:30:00,3661.85,3567.6,2024-07,3617.9,3639057,2024-07-22,2024-07
TATACONSUM,1190.01,2024-07-22 05:30:00,1196.03,1167.74,2024-07,1170.45,1677698,2024-07-22,2024-07
RELIANCE,1500.68,2024-07-22 05:30:00,1537.5,1499.28,2024-07,1537.25,19674376,2024-07-22,2024-07
HCLTECH,1577.1,2024-07-22 05:30:00,1594.5,1570.9,2024-07,1588.6,2704495,2024-07-22,2024-07
JSWSTEEL,888.55,2024-07-22 05:30:00,893.4,865.15,2024-07,875.5,2725373,2024-07-22,2024-07
ULTRACEMCO,11515.7,2024-07-22 05:30:00,11570.0,11231.3,2024-07,11289.9,573833,2024-07-22,2024-07
POWERGRID,338.6,2024-07-22 05:30:00,339.4,329.5,2024-07,330.0,10678640,2024-07-22,2024-07
INFY,1810.85,2024-07-22 05:30:00,1823.0,1792.95,2024-07,1800.15,8462126,2024-07-22,2024-07
TRENT,5210.2,2024-07-22 05:30:00,5238.95,5083.55,2024-07,5110.0,631260,2024-07-22,2024-07
BHARTIARTL,1465.4,2024-07-22 05:30:00,1472.0,1449.05,2024-07,1450.0,3560584,2024-07-22,2024-07
TATAMOTORS,1003.15,2024-07-22 05:30:00,1008.0,976.55,2024-07,990.0,7396198,2024-07-22,2024-07
WIPRO,505.8,2024-07-22 05:30:00,526.75,501.55,2024-07,521.0,38007284,2024-07-22,2024-07
TECHM,1495.55,2024-07-22 05:30:00,1505.85,1476.1,2024-07,1479.95,2225781,2024-07-22,2024-07
