Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,808.05,2024-08-08 05:30:00,817.8,802.8,2024-08,812.0,14769069,2024-08-08,2024-08
BAJFINANCE,6582.2,2024-08-08 05:30:00,6678.05,6571.35,2024-08,6625.05,690389,2024-08-08,2024-08
TITAN,3296.5,2024-08-08 05:30:00,3359.95,3283.9,2024-08,3337.0,1280733,2024-08-08,2024-08
ITC,494.75,2024-08-08 05:30:00,498.0,492.5,2024-08,494.0,20558134,2024-08-08,2024-08
TCS,4172.55,2024-08-08 05:30:00,4232.0,4160.0,2024-08,4181.0,2441283,2024-08-08,2024-08
LT,3553.55,2024-08-08 05:30:00,3628.75,3547.45,2024-08,3621.0,2038088,2024-08-08,2024-08
TATACONSUM,1178.3,2024-08-08 05:30:00,1195.0,1174.0,2024-08,1192.0,1298997,2024-08-08,2024-08
RELIANCE,1449.13,2024-08-08 05:30:00,1465.0,1445.93,2024-08,1457.53,12387192,2024-08-08,2024-08
HCLTECH,1557.85,2024-08-08 05:30:00,1602.0,1554.55,2024-08,1597.0,2373805,2024-08-08,2024-08
JSWSTEEL,887.55,2024-08-08 05:30:00,902.95,883.4,2024-08,900.0,2796559,2024-08-08,2024-08
ULTRACEMCO,11258.0,2024-08-08 05:30:00,11524.2,11228.75,2024-08,11500.0,290349,2024-08-08,2024-08
POWERGRID,342.65,2024-08-08 05:30:00,355.0,341.25,2024-08,355.0,15489731,2024-08-08,2024-08
INFY,1743.15,2024-08-08 05:30:00,1779.95,1727.1,2024-08,1779.95,6227910,2024-08-08,2024-08
TRENT,5644.1,2024-08-08 05:30:00,5727.4,5490.0,2024-08,5515.0,1183241,2024-08-08,2024-08
BHARTIARTL,1451.8,2024-08-08 05:30:00,1466.5,1430.0,2024-08,1435.0,5986360,2024-08-08,2024-08
TATAMOTORS,1041.75,2024-08-08 05:30:00,1056.4,1027.0,2024-08,1034.95,19529790,2024-08-08,2024-08
WIPRO,487.3,2024-08-08 05:30:00,494.0,486.35,2024-08,494.0,6580285,2024-08-08,2024-08
TECHM,1466.45,2024-08-08 05:30:00,1488.15,1462.0,2024-08,1470.0,2333194,2024-08-08,2024-08
NTPC,407.7,2024-08-08 05:30:00,417.0,405.8,2024-08,416.35,16447385,2024-08-08,2024-08
HINDUNILVR,2733.2,2024-08-08 05:30:00,2759.25,2720.4,2024-08,2754.0,1464161,2024-08-08,2024-08
APOLLOHOSP,6541.9,2024-08-08 05:30:00,6744.35,6500.0,2024-08,6740.0,509454,2024-08-08,2024-08
M&M,2682.95,2024-08-08 05:30:00,2716.5,2656.5,2024-08,2660.5,2673182,2024-08-08,2024-08
GRASIM,2544.65,2024-08-08 05:30:00,2633.8,2531.1,2024-08,2623.25,1199236,2024-08-08,2024-08
ICICIBANK,1164.6,2024-08-08 05:30:00,1174.4,1158.9,2024-08,1166.95,10806438,2024-08-08,2024-08
ADANIENT,3167.55,2024-08-08 05:30:00,3242.65,3156.55,2024-08,3190.55,2139376,2024-08-08,2024-08
ADANIPORTS,1519.0,2024-08-08 05:30:00,1556.0,1513.8,2024-08,1538.0,2468123,2024-08-08,2024-08
BEL,298.25,2024-08-08 05:30:00,302.7,297.15,2024-08,301.0,21963656,2024-08-08,2024-08
BAJAJFINSV,1540.05,2024-08-08 05:30:00,1576.45,1532.55,2024-08,1562.45,1683534,2024-08-08,2024-08
EICHERMOT,4576.9,2024-08-08 05:30:00,4641.95,4548.0,2024-08,4624.0,979435,2024-08-08,2024-08
COALINDIA,523.45,2024-08-08 05:30:00,535.0,521.25,2024-08,534.0,13624148,2024-08-08,2024-08
MARUTI,12218.85,2024-08-08 05:30:00,12392.7,12152.15,2024-08,12371.0,358577,2024-08-08,2024-08
INDUSINDBK,1347.3,2024-08-08 05:30:00,1355.8,1334.0,2024-08,1347.95,3669342,2024-08-08,2024-08
ASIANPAINT,3005.4,2024-08-08 05:30:00,3089.7,2990.4,2024-08,3080.0,1280109,2024-08-08,2024-08
TATASTEEL,150.28,2024-08-08 05:30:00,153.44,150.0,2024-08,153.4,51858615,2024-08-08,2024-08
HDFCLIFE,710.35,2024-08-08 05:30:00,713.2,689.7,2024-08,691.1,5953315,2024-08-08,2024-08
DRREDDY,1387.66,2024-08-08 05:30:00,1407.0,1382.89,2024-08,1385.0,2705840,2024-08-08,2024-08
SUNPHARMA,1737.05,2024-08-08 05:30:00,1748.65,1728.35,2024-08,1735.0,2480113,2024-08-08,2024-08
KOTAKBANK,1772.75,2024-08-08 05:30:00,1781.8,1762.65,2024-08,1766.65,2472221,2024-08-08,2024-08
SHRIRAMFIN,2872.2,2024-08-08 05:30:00,2920.0,2858.6,2024-08,2920.0,886810,2024-08-08,2024-08
NESTLEIND,2489.1,2024-08-08 05:30:00,2525.0,2478.0,2024-08,2518.55,1425006,2024-08-08,2024-08
ONGC,322.7,2024-08-08 05:30:00,329.0,321.7,2024-08,329.0,23478224,2024-08-08,2024-08
CIPLA,1569.95,2024-08-08 05:30:00,1589.65,1545.0,2024-08,1545.0,3541556,2024-08-08,2024-08
BPCL,338.3,2024-08-08 05:30:00,343.95,332.8,2024-08,343.95,15378854,2024-08-08,2024-08
BRITANNIA,5744.65,2024-08-08 05:30:00,5861.95,5725.0,2024-08,5844.75,271628,2024-08-08,2024-08
SBILIFE,1706.3,2024-08-08 05:30:00,1715.15,1670.05,2024-08,1671.1,1291138,2024-08-08,2024-08
HINDALCO,614.05,2024-08-08 05:30:00,631.0,613.0,2024-08,625.0,5396272,2024-08-08,2024-08
HEROMOTOCO,5158.9,2024-08-08 05:30:00,5252.0,5146.9,2024-08,5235.0,243559,2024-08-08,2024-08
AXISBANK,1138.15,2024-08-08 05:30:00,1142.8,1126.0,2024-08,1133.1,7903428,2024-08-08,2024-08
HDFCBANK,1642.7,2024-08-08 05:30:00,1653.3,1619.25,2024-08,1624.0,16988475,2024-08-08,2024-08
BAJAJ-AUTO,9641.3,2024-08-08 05:30:00,9777.7,9610.15,2024-08,9735.0,365016,2024-08-08,2024-08
