Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,769.15,2024-03-01 05:30:00,772.0,751.95,2024-03,752.0,17348526,2024-03-01,2024-03
BAJFINANCE,6571.45,2024-03-01 05:30:00,6608.7,6502.1,2024-03,6511.75,919080,2024-03-01,2024-03
TITAN,3765.9,2024-03-01 05:30:00,3774.0,3626.0,2024-03,3630.0,1533727,2024-03-01,2024-03
ITC,409.5,2024-03-01 05:30:00,413.15,407.5,2024-03,408.9,12395632,2024-03-01,2024-03
TCS,4094.35,2024-03-01 05:30:00,4140.0,4086.8,2024-03,4107.2,2043265,2024-03-01,2024-03
LT,3633.5,2024-03-01 05:30:00,3658.35,3500.0,2024-03,3501.65,4407803,2024-03-01,2024-03
TATACONSUM,1186.26,2024-03-01 05:30:00,1198.75,1179.59,2024-03,1189.22,1782614,2024-03-01,2024-03
RELIANCE,1492.13,2024-03-01 05:30:00,1500.0,1462.5,2024-03,1463.5,12132926,2024-03-01,2024-03
HCLTECH,1644.1,2024-03-01 05:30:00,1679.2,1639.1,2024-03,1675.45,2371138,2024-03-01,2024-03
JSWSTEEL,836.2,2024-03-01 05:30:00,839.7,804.25,2024-03,804.25,5377896,2024-03-01,2024-03
ULTRACEMCO,10135.5,2024-03-01 05:30:00,10183.85,9892.4,2024-03,9900.0,352952,2024-03-01,2024-03
POWERGRID,287.7,2024-03-01 05:30:00,289.4,284.6,2024-03,285.0,15149735,2024-03-01,2024-03
INFY,1654.7,2024-03-01 05:30:00,1671.95,1651.0,2024-03,1669.0,6387291,2024-03-01,2024-03
TRENT,3901.25,2024-03-01 05:30:00,3928.95,3858.35,2024-03,3924.0,645099,2024-03-01,2024-03
BHARTIARTL,1128.7,2024-03-01 05:30:00,1140.75,1117.4,2024-03,1128.0,5927490,2024-03-01,2024-03
TATAMOTORS,977.4,2024-03-01 05:30:00,980.4,956.7,2024-03,958.95,10645369,2024-03-01,2024-03
WIPRO,519.1,2024-03-01 05:30:00,525.2,517.55,2024-03,522.4,4710315,2024-03-01,2024-03
TECHM,1271.8,2024-03-01 05:30:00,1287.0,1268.0,2024-03,1287.0,1560034,2024-03-01,2024-03
NTPC,343.5,2024-03-01 05:30:00,344.35,335.0,2024-03,335.6,13027254,2024-03-01,2024-03
HINDUNILVR,2409.7,2024-03-01 05:30:00,2438.8,2404.0,2024-03,2416.95,2326244,2024-03-01,2024-03
APOLLOHOSP,6085.4,2024-03-01 05:30:00,6107.0,5941.85,2024-03,6102.0,1749136,2024-03-01,2024-03
M&M,1972.95,2024-03-01 05:30:00,1982.3,1930.5,2024-03,1933.6,3384932,2024-03-01,2024-03
GRASIM,2254.9,2024-03-01 05:30:00,2259.4,2196.75,2024-03,2209.0,826009,2024-03-01,2024-03
ICICIBANK,1086.9,2024-03-01 05:30:00,1089.95,1054.0,2024-03,1055.0,14909562,2024-03-01,2024-03
ADANIENT,3318.75,2024-03-01 05:30:00,3346.0,3281.8,2024-03,3309.85,1161067,2024-03-01,2024-03
ADANIPORTS,1322.1,2024-03-01 05:30:00,1349.0,1312.4,2024-03,1335.0,3301090,2024-03-01,2024-03
BEL,205.6,2024-03-01 05:30:00,208.05,204.8,2024-03,205.95,12949604,2024-03-01,2024-03
BAJAJFINSV,1613.4,2024-03-01 05:30:00,1620.3,1595.2,2024-03,1597.95,740120,2024-03-01,2024-03
EICHERMOT,3843.55,2024-03-01 05:30:00,3868.8,3776.05,2024-03,3790.2,665946,2024-03-01,2024-03
COALINDIA,446.35,2024-03-01 05:30:00,448.8,438.0,2024-03,438.0,8411615,2024-03-01,2024-03
