Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,861.3,2024-07-09 05:30:00,869.95,856.0,2024-07,859.9,13585081,2024-07-09,2024-07
BAJFINANCE,7068.05,2024-07-09 05:30:00,7142.4,7042.0,2024-07,7109.85,973503,2024-07-09,2024-07
TITAN,3215.15,2024-07-09 05:30:00,3222.05,3165.0,2024-07,3170.0,2044328,2024-07-09,2024-07
ITC,452.6,2024-07-09 05:30:00,455.0,444.0,2024-07,447.6,26470260,2024-07-09,2024-07
TCS,3985.5,2024-07-09 05:30:00,4006.95,3975.1,2024-07,3985.0,1305801,2024-07-09,2024-07
LT,3666.1,2024-07-09 05:30:00,3685.0,3646.1,2024-07,3650.0,2425176,2024-07-09,2024-07
TATACONSUM,1128.18,2024-07-09 05:30:00,1154.15,1126.0,2024-07,1147.14,1526957,2024-07-09,2024-07
RELIANCE,1590.28,2024-07-09 05:30:00,1600.5,1580.5,2024-07,1597.6,6960002,2024-07-09,2024-07
HCLTECH,1531.1,2024-07-09 05:30:00,1546.3,1525.0,2024-07,1533.4,2658608,2024-07-09,2024-07
JSWSTEEL,935.3,2024-07-09 05:30:00,940.8,932.3,2024-07,939.0,1489629,2024-07-09,2024-07
ULTRACEMCO,11679.8,2024-07-09 05:30:00,11761.7,11484.45,2024-07,11582.95,530901,2024-07-09,2024-07
POWERGRID,341.15,2024-07-09 05:30:00,342.35,338.1,2024-07,340.0,9214579,2024-07-09,2024-07
INFY,1657.15,2024-07-09 05:30:00,1666.75,1651.0,2024-07,1659.9,5191182,2024-07-09,2024-07
TRENT,5592.85,2024-07-09 05:30:00,5634.6,5550.0,2024-07,5607.2,313079,2024-07-09,2024-07
BHARTIARTL,1435.55,2024-07-09 05:30:00,1441.65,1428.15,2024-07,1436.0,2897480,2024-07-09,2024-07
TATAMOTORS,1014.95,2024-07-09 05:30:00,1017.0,998.1,2024-07,1000.95,10948094,2024-07-09,2024-07
WIPRO,541.0,2024-07-09 05:30:00,544.95,537.6,2024-07,544.0,4340722,2024-07-09,2024-07
TECHM,1465.75,2024-07-09 05:30:00,1469.4,1455.0,2024-07,1466.0,1049695,2024-07-09,2024-07
NTPC,377.05,2024-07-09 05:30:00,380.25,375.05,2024-07,379.2,8355819,2024-07-09,2024-07
HINDUNILVR,2590.15,2024-07-09 05:30:00,2614.0,2568.0,2024-07,2587.15,1479529,2024-07-09,2024-07
APOLLOHOSP,6320.3,2024-07-09 05:30:00,6350.4,6255.9,2024-07,6309.3,176239,2024-07-09,2024-07
M&M,2925.5,2024-07-09 05:30:00,2940.0,2837.25,2024-07,2855.35,2902129,2024-07-09,2024-07
GRASIM,2761.8,2024-07-09 05:30:00,2785.95,2718.9,2024-07,2735.1,451862,2024-07-09,2024-07
ICICIBANK,1248.25,2024-07-09 05:30:00,1250.2,1229.3,2024-07,1234.95,13366874,2024-07-09,2024-07
ADANIENT,3110.75,2024-07-09 05:30:00,3158.0,3100.5,2024-07,3115.95,922403,2024-07-09,2024-07
ADANIPORTS,1478.0,2024-07-09 05:30:00,1503.95,1475.0,2024-07,1480.0,2256634,2024-07-09,2024-07
BEL,334.8,2024-07-09 05:30:00,339.35,328.7,2024-07,338.0,52225572,2024-07-09,2024-07
BAJAJFINSV,1581.6,2024-07-09 05:30:00,1583.9,1567.0,2024-07,1577.7,1233946,2024-07-09,2024-07
EICHERMOT,4828.7,2024-07-09 05:30:00,4838.0,4742.0,2024-07,4757.6,631367,2024-07-09,2024-07
COALINDIA,493.8,2024-07-09 05:30:00,496.95,491.1,2024-07,496.95,6444684,2024-07-09,2024-07
MARUTI,12827.7,2024-07-09 05:30:00,12959.95,12264.05,2024-07,12325.0,2114130,2024-07-09,2024-07
INDUSINDBK,1434.25,2024-07-09 05:30:00,1449.6,1426.0,2024-07,1441.0,3126274,2024-07-09,2024-07
ASIANPAINT,2905.0,2024-07-09 05:30:00,2913.2,2890.0,2024-07,2908.95,685431,2024-07-09,2024-07
TATASTEEL,171.8,2024-07-09 05:30:00,173.7,171.51,2024-07,173.6,25127904,2024-07-09,2024-07
HDFCLIFE,623.65,2024-07-09 05:30:00,629.35,620.9,2024-07,622.0,5000797,2024-07-09,2024-07
DRREDDY,1316.57,2024-07-09 05:30:00,1319.0,1286.19,2024-07,1308.0,1734640,2024-07-09,2024-07
SUNPHARMA,1585.4,2024-07-09 05:30:00,1589.9,1549.8,2024-07,1564.8,1492840,2024-07-09,2024-07
KOTAKBANK,1847.85,2024-07-09 05:30:00,1870.0,1830.0,2024-07,1861.2,3920211,2024-07-09,2024-07
SHRIRAMFIN,2792.0,2024-07-09 05:30:00,2813.95,2775.15,2024-07,2808.9,1271952,2024-07-09,2024-07
NESTLEIND,2633.1,2024-07-09 05:30:00,2640.1,2593.6,2024-07,2627.3,832573,2024-07-09,2024-07
ONGC,297.45,2024-07-09 05:30:00,301.85,293.35,2024-07,300.8,18686252,2024-07-09,2024-07
