Ticker,close,date,high,low,month,open,volume,Date,Month
SBIN,576.45,2023-10-17 05:30:00,579.95,575.3,2023-10,577.7,10765224,2023-10-17,2023-10
BAJFINANCE,8093.0,2023-10-17 05:30:00,8159.0,8057.55,2023-10,8080.0,838283,2023-10-17,2023-10
TITAN,3308.45,2023-10-17 05:30:00,3328.45,3304.1,2023-10,3317.95,584625,2023-10-17,2023-10
ITC,453.45,2023-10-17 05:30:00,454.5,449.0,2023-10,449.8,6936218,2023-10-17,2023-10
TCS,3507.05,2023-10-17 05:30:00,3534.15,3503.35,2023-10,3530.0,1672065,2023-10-17,2023-10
LT,3066.3,2023-10-17 05:30:00,3114.2,3063.0,2023-10,3109.9,1847182,2023-10-17,2023-10
TATACONSUM,896.7,2023-10-17 05:30:00,916.61,894.04,2023-10,900.85,3188856,2023-10-17,2023-10
RELIANCE,1177.63,2023-10-17 05:30:00,1179.85,1170.65,2023-10,1178.0,7928180,2023-10-17,2023-10
HCLTECH,1277.15,2023-10-17 05:30:00,1279.0,1271.0,2023-10,1278.9,1687345,2023-10-17,2023-10
JSWSTEEL,790.15,2023-10-17 05:30:00,796.0,788.15,2023-10,792.7,1050381,2023-10-17,2023-10
ULTRACEMCO,8301.4,2023-10-17 05:30:00,8332.0,8280.0,2023-10,8330.0,205234,2023-10-17,2023-10
POWERGRID,207.15,2023-10-17 05:30:00,209.0,202.6,2023-10,203.55,19378328,2023-10-17,2023-10
INFY,1442.45,2023-10-17 05:30:00,1453.35,1438.05,2023-10,1440.25,3923764,2023-10-17,2023-10
TRENT,2079.0,2023-10-17 05:30:00,2117.6,2073.1,2023-10,2116.95,373789,2023-10-17,2023-10
BHARTIARTL,953.65,2023-10-17 05:30:00,960.25,946.0,2023-10,946.55,3863410,2023-10-17,2023-10
TATAMOTORS,655.7,2023-10-17 05:30:00,670.9,654.65,2023-10,670.0,10263992,2023-10-17,2023-10
WIPRO,411.4,2023-10-17 05:30:00,413.85,411.05,2023-10,411.7,2989694,2023-10-17,2023-10
TECHM,1197.6,2023-10-17 05:30:00,1203.0,1188.45,2023-10,1190.0,1163897,2023-10-17,2023-10
NTPC,245.95,2023-10-17 05:30:00,247.2,243.3,2023-10,244.85,10084205,2023-10-17,2023-10
HINDUNILVR,2556.15,2023-10-17 05:30:00,2570.0,2546.45,2023-10,2558.3,1253538,2023-10-17,2023-10
APOLLOHOSP,5028.8,2023-10-17 05:30:00,5068.0,5012.2,2023-10,5050.0,217907,2023-10-17,2023-10
M&M,1576.6,2023-10-17 05:30:00,1583.9,1568.6,2023-10,1575.0,997962,2023-10-17,2023-10
GRASIM,1966.63,2023-10-17 05:30:00,2012.15,1950.3,2023-10,1992.08,1306181,2023-10-17,2023-10
ICICIBANK,953.9,2023-10-17 05:30:00,960.95,951.5,2023-10,955.4,7747527,2023-10-17,2023-10
ADANIENT,2428.4,2023-10-17 05:30:00,2462.0,2423.5,2023-10,2459.95,707543,2023-10-17,2023-10
ADANIPORTS,805.1,2023-10-17 05:30:00,814.4,804.0,2023-10,812.0,2162192,2023-10-17,2023-10
BEL,138.55,2023-10-17 05:30:00,138.9,137.5,2023-10,137.5,6076896,2023-10-17,2023-10
BAJAJFINSV,1657.65,2023-10-17 05:30:00,1676.75,1645.55,2023-10,1649.9,1689224,2023-10-17,2023-10
EICHERMOT,3500.85,2023-10-17 05:30:00,3522.8,3487.0,2023-10,3505.0,260333,2023-10-17,2023-10
COALINDIA,317.4,2023-10-17 05:30:00,318.35,312.1,2023-10,313.0,7760527,2023-10-17,2023-10
MARUTI,10750.8,2023-10-17 05:30:00,10797.8,10565.3,2023-10,10730.0,474718,2023-10-17,2023-10
INDUSINDBK,1436.0,2023-10-17 05:30:00,1458.45,1425.55,2023-10,1454.9,1373704,2023-10-17,2023-10
ASIANPAINT,3113.55,2023-10-17 05:30:00,3137.0,3091.8,2023-10,3137.0,792640,2023-10-17,2023-10
TATASTEEL,127.4,2023-10-17 05:30:00,128.55,127.0,2023-10,127.9,24241710,2023-10-17,2023-10
HDFCLIFE,641.8,2023-10-17 05:30:00,645.9,630.55,2023-10,632.5,4443295,2023-10-17,2023-10
DRREDDY,1108.82,2023-10-17 05:30:00,1114.6,1097.01,2023-10,1097.4,1626760,2023-10-17,2023-10
SUNPHARMA,1136.8,2023-10-17 05:30:00,1144.0,1134.0,2023-10,1138.65,798807,2023-10-17,2023-10
KOTAKBANK,1771.55,2023-10-17 05:30:00,1774.8,1750.8,2023-10,1755.0,3217357,2023-10-17,2023-10
SHRIRAMFIN,1888.45,2023-10-17 05:30:00,1892.9,1872.0,2023-10,1878.45,675654,2023-10-17,2023-10
NESTLEIND,2332.53,2023-10-17 05:30:00,2336.22,2313.0,2023-10,2313.0,381660,2023-10-17,2023-10
ONGC,186.25,2023-10-17 05:30:00,187.05,185.55,2023-10,187.0,4381065,2023-10-17,2023-10
CIPLA,1173.5,2023-10-17 05:30:00,1178.05,1160.65,2023-10,1168.0,877856,2023-10-17,2023-10
BPCL,177.35,2023-10-17 05:30:00,178.85,173.35,2023-10,174.45,10443728,2023-10-17,2023-10
BRITANNIA,4600.35,2023-10-17 05:30:00,4609.9,4562.2,2023-10,4586.2,196669,2023-10-17,2023-10
