ticker,date,open,high,low,close,volume,month,prev_close,daily_return,sector
BHARTIARTL,2024-02-26,1118.1,1125.9,1104.35,1110.05,3186134,2024-02,1125.75,-0.013946258,TELECOM
BHARTIARTL,2024-02-27,1113.0,1131.0,1101.3,1127.5,7149094,2024-02,1110.05,0.015720014,TELECOM
BHARTIARTL,2024-02-28,1133.4,1152.65,1123.5,1128.75,5302711,2024-02,1127.5,0.0011086474,TELECOM
BHARTIARTL,2024-02-29,1118.85,1137.95,1099.0,1123.35,13818650,2024-02,1128.75,-0.004784053,TELECOM
BHARTIARTL,2024-03-01,1128.0,1140.75,1117.4,1128.7,5927490,2024-03,1123.35,0.0047625406,TELECOM
BHARTIARTL,2024-03-02,1128.7,1135.0,1123.55,1131.1,133654,2024-03,1128.7,0.00212634,TELECOM
BHARTIARTL,2024-03-04,1132.0,1149.25,1132.0,1133.5,5855090,2024-03,1131.1,0.0021218283,TELECOM
BHARTIARTL,2024-03-05,1133.05,1179.75,1133.05,1168.9,5375008,2024-03,1133.5,0.031230701,TELECOM
BHARTIARTL,2024-03-06,1173.95,1196.6,1157.35,1193.7,5464839,2024-03,1168.9,0.021216528,TELECOM
BHARTIARTL,2024-03-07,1209.85,1213.6,1189.45,1199.7,8903981,2024-03,1193.7,0.0050263884,TELECOM
BHARTIARTL,2024-03-11,1186.0,1218.3,1186.0,1196.6,6679208,2024-03,1199.7,-0.0025839794,TELECOM
BHARTIARTL,2024-03-12,1200.0,1208.0,1197.8,1204.25,4249548,2024-03,1196.6,0.0063931136,TELECOM
BHARTIARTL,2024-03-13,1212.0,1212.0,1151.7,1168.75,7528096,2024-03,1204.25,-0.029478928,TELECOM
BHARTIARTL,2024-03-14,1173.95,1199.7,1163.55,1194.6,8569080,2024-03,1168.75,0.022117646,TELECOM
BHARTIARTL,2024-03-15,1190.0,1222.8,1187.85,1220.0,10115416,2024-03,1194.6,0.021262348,TELECOM
BHARTIARTL,2024-03-18,1225.0,1230.55,1215.2,1225.3,4141080,2024-03,1220.0,0.004344262,TELECOM
BHARTIARTL,2024-03-19,1216.2,1240.4,1214.6,1228.35,7703719,2024-03,1225.3,0.0024891864,TELECOM
BHARTIARTL,2024-03-20,1228.25,1239.0,1223.65,1231.8,6596032,2024-03,1228.35,0.0028086458,TELECOM
BHARTIARTL,2024-03-21,1238.0,1242.9,1214.1,1220.8,9952250,2024-03,1231.8,-0.008930021,TELECOM
BHARTIARTL,2024-03-22,1226.95,1245.0,1222.0,1236.1,7840007,2024-03,1220.8,0.012532765,TELECOM
BHARTIARTL,2024-03-26,1225.0,1234.0,1210.0,1213.1,10898138,2024-03,1236.1,-0.018606909,TELECOM
BHARTIARTL,2024-03-27,1210.55,1228.25,1210.55,1224.8,5779169,2024-03,1213.1,0.009644712,TELECOM
BHARTIARTL,2024-03-28,1226.95,1238.5,1220.3,1228.6,10518377,2024-03,1224.8,0.0031025473,TELECOM
BHARTIARTL,2024-04-01,1228.0,1231.9,1208.0,1217.35,5461473,2024-04,1228.6,-0.009156764,TELECOM
BHARTIARTL,2024-04-02,1225.0,1227.75,1203.2,1208.25,3625577,2024-04,1217.35,-0.0074752537,TELECOM
BHARTIARTL,2024-04-03,1195.0,1240.6,1189.45,1225.7,9532291,2024-04,1208.25,0.014442375,TELECOM
BHARTIARTL,2024-04-04,1231.95,1233.0,1201.3,1206.85,7327626,2024-04,1225.7,-0.015378967,TELECOM
BHARTIARTL,2024-04-05,1205.9,1211.35,1188.95,1191.0,4227519,2024-04,1206.85,-0.013133364,TELECOM
BHARTIARTL,2024-04-08,1188.0,1210.55,1183.1,1204.7,4827733,2024-04,1191.0,0.011502938,TELECOM
BHARTIARTL,2024-04-09,1214.95,1214.95,1198.3,1204.45,3372798,2024-04,1204.7,-0.00020752054,TELECOM
BHARTIARTL,2024-04-10,1213.25,1230.7,1208.75,1229.4,6442196,2024-04,1204.45,0.02071485,TELECOM
BHARTIARTL,2024-04-12,1226.1,1231.85,1219.55,1225.55,7877073,2024-04,1229.4,-0.003131609,TELECOM
BHARTIARTL,2024-04-15,1210.6,1235.0,1210.35,1224.55,4281602,2024-04,1225.55,-0.0008159602,TELECOM
BHARTIARTL,2024-04-16,1223.9,1233.95,1212.05,1216.45,5235632,2024-04,1224.55,-0.006614675,TELECOM
BHARTIARTL,2024-04-18,1220.0,1281.85,1215.8,1265.75,19939924,2024-04,1216.45,0.040527765,TELECOM
BHARTIARTL,2024-04-19,1280.0,1296.5,1253.35,1289.0,13103862,2024-04,1265.75,0.018368557,TELECOM
BHARTIARTL,2024-04-22,1304.0,1305.4,1288.25,1297.55,7894656,2024-04,1289.0,0.006633049,TELECOM
BHARTIARTL,2024-04-23,1310.0,1351.0,1302.1,1342.35,12074766,2024-04,1297.55,0.03452661,TELECOM
BHARTIARTL,2024-04-24,1352.0,1354.0,1333.55,1336.4,6277492,2024-04,1342.35,-0.004432525,TELECOM
BHARTIARTL,2024-04-25,1331.0,1343.8,1324.35,1338.7,8512627,2024-04,1336.4,0.0017210416,TELECOM
BHARTIARTL,2024-04-26,1338.0,1345.7,1322.0,1326.0,5289771,2024-04,1338.7,-0.009486816,TELECOM
BHARTIARTL,2024-04-29,1324.5,1346.0,1320.0,1332.45,3195888,2024-04,1326.0,0.0048642536,TELECOM
BHARTIARTL,2024-04-30,1323.15,1334.8,1319.95,1322.3,5272565,2024-04,1332.45,-0.0076175467,TELECOM
BHARTIARTL,2024-05-02,1315.25,1319.9,1293.6,1304.05,7995432,2024-05,1322.3,-0.013801709,TELECOM
BHARTIARTL,2024-05-03,1306.0,1310.5,1258.15,1277.4,11290875,2024-05,1304.05,-0.020436333,TELECOM
BHARTIARTL,2024-05-06,1275.0,1298.45,1273.2,1283.4,5555467,2024-05,1277.4,0.0046970407,TELECOM
BHARTIARTL,2024-05-07,1286.35,1294.45,1271.0,1286.15,5767030,2024-05,1283.4,0.0021427458,TELECOM
BHARTIARTL,2024-05-08,1276.15,1299.4,1274.7,1288.6,2682816,2024-05,1286.15,0.00190491,TELECOM
BHARTIARTL,2024-05-09,1283.0,1295.3,1270.05,1275.45,4809145,2024-05,1288.6,-0.010204873,TELECOM
BHARTIARTL,2024-05-10,1275.05,1308.5,1271.75,1301.15,5532513,2024-05,1275.45,0.02014975,TELECOM
BHARTIARTL,2024-05-13,1301.15,1302.9,1281.4,1285.95,3703942,2024-05,1301.15,-0.011681974,TELECOM
BHARTIARTL,2024-05-14,1290.55,1299.9,1280.7,1284.3,3262908,2024-05,1285.95,-0.0012830981,TELECOM
BHARTIARTL,2024-05-15,1281.55,1318.25,1280.5,1309.9,6891004,2024-05,1284.3,0.019933037,TELECOM
BHARTIARTL,2024-05-16,1328.0,1356.85,1321.3,1345.1,11932181,2024-05,1309.9,0.026872281,TELECOM
BHARTIARTL,2024-05-17,1353.6,1360.0,1339.25,1344.45,6614017,2024-05,1345.1,-0.00048323546,TELECOM
BHARTIARTL,2024-05-18,1347.95,1351.0,1341.45,1347.75,149406,2024-05,1344.45,0.0024545353,TELECOM
BHARTIARTL,2024-05-21,1356.0,1362.75,1335.75,1344.3,5422220,2024-05,1347.75,-0.0025598218,TELECOM
BHARTIARTL,2024-05-22,1342.15,1351.0,1329.55,1347.9,3026723,2024-05,1344.3,0.0026779736,TELECOM
BHARTIARTL,2024-05-23,1350.75,1377.3,1344.3,1374.05,7147341,2024-05,1347.9,0.019400548,TELECOM
BHARTIARTL,2024-05-24,1375.5,1397.75,1374.05,1388.5,5622368,2024-05,1374.05,0.010516357,TELECOM
BHARTIARTL,2024-05-27,1396.0,1407.0,1378.0,1384.35,6553974,2024-05,1388.5,-0.002988837,TELECOM
BHARTIARTL,2024-05-28,1384.8,1386.95,1366.9,1371.05,2068963,2024-05,1384.35,-0.009607397,TELECOM
BHARTIARTL,2024-05-29,1355.5,1390.25,1355.5,1377.1,4445083,2024-05,1371.05,0.004412676,TELECOM
BHARTIARTL,2024-05-30,1378.8,1386.45,1363.5,1377.15,7100303,2024-05,1377.1,3.6308185e-05,TELECOM
BHARTIARTL,2024-05-31,1380.0,1388.0,1338.0,1372.75,24825643,2024-05,1377.15,-0.003195004,TELECOM
BHARTIARTL,2024-06-03,1415.3,1420.45,1385.0,1391.1,6017122,2024-06,1372.75,0.013367329,TELECOM
BHARTIARTL,2024-06-04,1391.1,1397.0,1219.05,1299.7,19924421,2024-06,1391.1,-0.0657034,TELECOM
BHARTIARTL,2024-06-05,1325.65,1348.75,1279.85,1344.35,12175520,2024-06,1299.7,0.034354083,TELECOM
BHARTIARTL,2024-06-06,1359.0,1376.25,1329.0,1370.6,10279789,2024-06,1344.35,0.019526165,TELECOM
BHARTIARTL,2024-06-07,1370.6,1430.65,1363.15,1425.25,12280748,2024-06,1370.6,0.03987305,TELECOM
BHARTIARTL,2024-06-10,1421.05,1436.65,1421.05,1426.05,5318477,2024-06,1425.25,0.00056130503,TELECOM
BHARTIARTL,2024-06-11,1426.0,1434.6,1413.0,1427.25,4416792,2024-06,1426.05,0.0008414852,TELECOM
BHARTIARTL,2024-06-12,1425.0,1447.85,1422.1,1438.4,4876138,2024-06,1427.25,0.007812226,TELECOM
BHARTIARTL,2024-06-13,1449.0,1455.95,1420.45,1425.75,7990376,2024-06,1438.4,-0.008794494,TELECOM
BHARTIARTL,2024-06-14,1434.0,1434.0,1420.95,1427.4,3978442,2024-06,1425.75,0.0011572856,TELECOM
BHARTIARTL,2024-06-18,1444.0,1444.0,1418.0,1428.35,8671131,2024-06,1427.4,0.00066554575,TELECOM
BHARTIARTL,2024-06-19,1433.95,1434.8,1388.3,1392.35,8640918,2024-06,1428.35,-0.025203906,TELECOM
BHARTIARTL,2024-06-20,1405.95,1406.95,1376.25,1381.15,8742855,2024-06,1392.35,-0.008043954,TELECOM
BHARTIARTL,2024-06-21,1384.95,1423.95,1372.85,1416.05,43929578,2024-06,1381.15,0.025268797,TELECOM
BHARTIARTL,2024-06-24,1402.0,1423.8,1389.35,1419.8,6195831,2024-06,1416.05,0.0026482115,TELECOM
BHARTIARTL,2024-06-25,1434.0,1434.0,1409.85,1414.95,6353748,2024-06,1419.8,-0.003415974,TELECOM
BHARTIARTL,2024-06-26,1414.95,1479.95,1408.95,1459.5,9579826,2024-06,1414.95,0.03148521,TELECOM
BHARTIARTL,2024-06-27,1464.0,1489.0,1440.05,1475.8,19675528,2024-06,1459.5,0.011168208,TELECOM
BHARTIARTL,2024-06-28,1536.25,1536.25,1436.65,1444.05,29145832,2024-06,1475.8,-0.021513755,TELECOM
BHARTIARTL,2024-07-01,1450.0,1466.8,1449.25,1454.0,6011806,2024-07,1444.05,0.006890343,TELECOM
BHARTIARTL,2024-07-02,1462.0,1473.4,1417.0,1418.95,7792632,2024-07,1454.0,-0.024105914,TELECOM
BHARTIARTL,2024-07-03,1427.95,1432.4,1408.45,1419.85,8261388,2024-07,1418.95,0.0006342718,TELECOM
BHARTIARTL,2024-07-04,1418.0,1441.1,1411.5,1423.05,9570938,2024-07,1419.85,0.0022537592,TELECOM
BHARTIARTL,2024-07-05,1422.5,1433.6,1416.85,1429.7,4881198,2024-07,1423.05,0.0046730614,TELECOM
BHARTIARTL,2024-07-08,1431.0,1438.85,1423.15,1435.15,3261797,2024-07,1429.7,0.0038119885,TELECOM
BHARTIARTL,2024-07-09,1436.0,1441.65,1428.15,1435.55,2897480,2024-07,1435.15,0.0002787165,TELECOM
BHARTIARTL,2024-07-10,1441.0,1448.75,1426.15,1445.05,3416762,2024-07,1435.55,0.0066176727,TELECOM
BHARTIARTL,2024-07-11,1450.0,1450.85,1428.0,1437.95,4178558,2024-07,1445.05,-0.004913325,TELECOM
BHARTIARTL,2024-07-12,1442.0,1447.6,1421.45,1433.25,6342135,2024-07,1437.95,-0.003268542,TELECOM
BHARTIARTL,2024-07-15,1433.25,1440.0,1426.05,1437.6,3324806,2024-07,1433.25,0.0030350601,TELECOM
BHARTIARTL,2024-07-16,1452.0,1473.3,1445.0,1466.5,6967651,2024-07,1437.6,0.02010295,TELECOM
BHARTIARTL,2024-07-18,1466.0,1485.95,1459.05,1483.65,6470342,2024-07,1466.5,0.0116945105,TELECOM
BHARTIARTL,2024-07-19,1480.0,1480.0,1451.95,1461.75,3858596,2024-07,1483.65,-0.014760894,TELECOM
BHARTIARTL,2024-07-22,1450.0,1472.0,1449.05,1465.4,3560584,2024-07,1461.75,0.002497007,TELECOM
BHARTIARTL,2024-07-23,1470.0,1470.0,1428.45,1465.7,2936143,2024-07,1465.4,0.00020472227,TELECOM
BHARTIARTL,2024-07-24,1466.0,1475.6,1436.55,1455.2,4529339,2024-07,1465.7,-0.0071638124,TELECOM
BHARTIARTL,2024-07-25,1445.0,1454.0,1440.1,1449.15,4277756,2024-07,1455.2,-0.004157504,TELECOM
BHARTIARTL,2024-07-26,1450.25,1520.0,1449.15,1514.4,9564987,2024-07,1449.15,0.045026395,TELECOM
BHARTIARTL,2024-07-29,1525.0,1525.0,1477.05,1481.35,4589313,2024-07,1514.4,-0.021823825,TELECOM
BHARTIARTL,2024-07-30,1484.4,1484.9,1464.05,1470.35,4263689,2024-07,1481.35,-0.007425659,TELECOM
BHARTIARTL,2024-07-31,1477.85,1504.15,1473.15,1491.55,5634305,2024-07,1470.35,0.014418336,TELECOM
BHARTIARTL,2024-08-01,1485.0,1511.0,1485.0,1505.5,4531379,2024-08,1491.55,0.009352687,TELECOM
BHARTIARTL,2024-08-02,1494.1,1505.15,1483.6,1493.8,3335905,2024-08,1505.5,-0.0077715046,TELECOM
BHARTIARTL,2024-08-05,1482.0,1488.0,1451.5,1465.7,5111901,2024-08,1493.8,-0.018811086,TELECOM
BHARTIARTL,2024-08-06,1483.1,1492.9,1431.1,1443.55,8249573,2024-08,1465.7,-0.015112233,TELECOM
BHARTIARTL,2024-08-07,1452.0,1454.9,1422.6,1441.75,5700734,2024-08,1443.55,-0.001246926,TELECOM
BHARTIARTL,2024-08-08,1435.0,1466.5,1430.0,1451.8,5986360,2024-08,1441.75,0.006970695,TELECOM
BHARTIARTL,2024-08-09,1465.0,1482.0,1457.3,1464.1,3615910,2024-08,1451.8,0.008472241,TELECOM
BHARTIARTL,2024-08-12,1466.0,1477.5,1445.0,1458.6,4028226,2024-08,1464.1,-0.003756574,TELECOM
BHARTIARTL,2024-08-13,1468.0,1478.4,1450.35,1459.7,4495208,2024-08,1458.6,0.0007541478,TELECOM
BHARTIARTL,2024-08-14,1453.1,1480.1,1453.1,1471.7,5891784,2024-08,1459.7,0.008220867,TELECOM
BHARTIARTL,2024-08-16,1480.0,1491.0,1468.1,1483.55,7176426,2024-08,1471.7,0.008051912,TELECOM
BHARTIARTL,2024-08-19,1487.0,1489.1,1464.3,1469.65,4404075,2024-08,1483.55,-0.009369418,TELECOM
BHARTIARTL,2024-08-20,1480.0,1484.75,1446.5,1449.15,10046892,2024-08,1469.65,-0.0139489,TELECOM
BHARTIARTL,2024-08-21,1453.0,1466.6,1447.7,1463.45,6175510,2024-08,1449.15,0.0098678535,TELECOM
BHARTIARTL,2024-08-22,1473.7,1499.9,1465.0,1486.35,6781325,2024-08,1463.45,0.015647955,TELECOM
BHARTIARTL,2024-08-23,1493.0,1510.0,1479.35,1506.75,6238112,2024-08,1486.35,0.013724896,TELECOM
BHARTIARTL,2024-08-26,1509.0,1520.7,1505.0,1513.55,4307432,2024-08,1506.75,0.004513025,TELECOM
BHARTIARTL,2024-08-27,1518.0,1526.35,1502.0,1522.75,3965066,2024-08,1513.55,0.006078425,TELECOM
BHARTIARTL,2024-08-28,1527.95,1564.5,1521.65,1556.35,6225319,2024-08,1522.75,0.022065341,TELECOM
BHARTIARTL,2024-08-29,1565.0,1571.7,1545.95,1565.9,8036748,2024-08,1556.35,0.006136152,TELECOM
BHARTIARTL,2024-08-30,1576.0,1608.4,1561.6,1589.05,37820442,2024-08,1565.9,0.01478383,TELECOM
BHARTIARTL,2024-09-02,1605.0,1605.0,1565.5,1571.35,4890314,2024-09,1589.05,-0.011138731,TELECOM
BHARTIARTL,2024-09-03,1579.0,1579.0,1558.6,1560.6,4546295,2024-09,1571.35,-0.006841251,TELECOM
BHARTIARTL,2024-09-04,1558.0,1566.0,1542.0,1561.9,5213811,2024-09,1560.6,0.0008330129,TELECOM
BHARTIARTL,2024-09-05,1559.0,1563.0,1541.5,1547.2,5652812,2024-09,1561.9,-0.009411614,TELECOM
BHARTIARTL,2024-09-06,1552.8,1555.6,1530.2,1539.25,5497805,2024-09,1547.2,-0.0051383143,TELECOM
BHARTIARTL,2024-09-09,1523.25,1546.75,1523.25,1542.65,3912508,2024-09,1539.25,0.002208868,TELECOM
BHARTIARTL,2024-09-10,1545.15,1586.0,1545.15,1577.85,6163457,2024-09,1542.65,0.022817878,TELECOM
BHARTIARTL,2024-09-11,1578.45,1598.9,1574.45,1577.8,5994914,2024-09,1577.85,-3.168869e-05,TELECOM
BHARTIARTL,2024-09-12,1596.15,1652.8,1590.1,1646.75,12204496,2024-09,1577.8,0.043700088,TELECOM
BHARTIARTL,2024-09-13,1651.0,1654.9,1631.05,1634.45,5609618,2024-09,1646.75,-0.007469258,TELECOM
BHARTIARTL,2024-09-16,1634.45,1652.95,1630.1,1635.45,3762063,2024-09,1634.45,0.0006118266,TELECOM
BHARTIARTL,2024-09-17,1650.0,1666.05,1638.5,1661.75,4223072,2024-09,1635.45,0.0160812,TELECOM
BHARTIARTL,2024-09-18,1655.2,1670.95,1647.85,1654.9,3171195,2024-09,1661.75,-0.0041221604,TELECOM
BHARTIARTL,2024-09-19,1647.7,1711.7,1647.7,1664.85,8498240,2024-09,1654.9,0.006012448,TELECOM
BHARTIARTL,2024-09-20,1671.0,1723.4,1666.0,1711.75,21646275,2024-09,1664.85,0.028170707,TELECOM
BHARTIARTL,2024-09-23,1719.0,1754.25,1719.0,1750.45,5001827,2024-09,1711.75,0.022608442,TELECOM
BHARTIARTL,2024-09-24,1752.0,1767.55,1746.1,1756.65,7579205,2024-09,1750.45,0.0035419464,TELECOM
BHARTIARTL,2024-09-25,1755.55,1766.9,1745.0,1760.4,4017103,2024-09,1756.65,0.002134745,TELECOM
BHARTIARTL,2024-09-26,1770.0,1779.0,1746.15,1771.1,7417423,2024-09,1760.4,0.006078164,TELECOM
BHARTIARTL,2024-09-27,1755.2,1763.45,1722.5,1734.6,7116861,2024-09,1771.1,-0.020608662,TELECOM
BHARTIARTL,2024-09-30,1714.0,1733.0,1704.2,1709.55,6907288,2024-09,1734.6,-0.01444137,TELECOM
BHARTIARTL,2024-10-01,1705.0,1722.85,1696.0,1698.7,3649090,2024-10,1709.55,-0.0063466993,TELECOM
BHARTIARTL,2024-10-03,1665.0,1695.0,1665.0,1673.45,7200276,2024-10,1698.7,-0.014864308,TELECOM
BHARTIARTL,2024-10-04,1670.05,1686.7,1630.15,1640.9,8576527,2024-10,1673.45,-0.019450836,TELECOM
BHARTIARTL,2024-10-07,1651.0,1670.0,1642.45,1662.05,5387707,2024-10,1640.9,0.012889268,TELECOM
BHARTIARTL,2024-10-08,1662.6,1679.5,1652.0,1657.45,5224335,2024-10,1662.05,-0.0027676665,TELECOM
BHARTIARTL,2024-10-09,1666.75,1704.6,1661.05,1678.1,3414614,2024-10,1657.45,0.012458898,TELECOM
BHARTIARTL,2024-10-10,1686.6,1698.95,1665.0,1678.1,5047657,2024-10,1678.1,0.0,TELECOM
BHARTIARTL,2024-10-11,1678.1,1690.25,1658.65,1687.4,2367678,2024-10,1678.1,0.005541982,TELECOM
BHARTIARTL,2024-10-14,1686.0,1710.05,1679.35,1695.6,2069815,2024-10,1687.4,0.004859547,TELECOM
BHARTIARTL,2024-10-15,1708.0,1732.75,1699.95,1717.25,5891334,2024-10,1695.6,0.012768341,TELECOM
BHARTIARTL,2024-10-16,1720.0,1742.25,1717.1,1733.95,3299887,2024-10,1717.25,0.009724851,TELECOM
BHARTIARTL,2024-10-17,1736.75,1737.95,1694.4,1701.15,4373392,2024-10,1733.95,-0.018916348,TELECOM
BHARTIARTL,2024-10-18,1710.0,1716.1,1685.2,1707.85,4154915,2024-10,1701.15,0.0039385124,TELECOM
BHARTIARTL,2024-10-21,1705.55,1708.95,1662.0,1692.55,3836168,2024-10,1707.85,-0.008958632,TELECOM
BHARTIARTL,2024-10-22,1692.0,1712.9,1687.35,1692.25,3070057,2024-10,1692.55,-0.00017724735,TELECOM
BHARTIARTL,2024-10-23,1690.0,1701.35,1680.1,1685.8,2764757,2024-10,1692.25,-0.0038114935,TELECOM
BHARTIARTL,2024-10-24,1687.0,1693.0,1657.4,1678.45,3669575,2024-10,1685.8,-0.004359948,TELECOM
BHARTIARTL,2024-10-25,1681.1,1684.75,1655.85,1666.0,3434386,2024-10,1678.45,-0.0074175578,TELECOM
BHARTIARTL,2024-10-28,1658.15,1677.85,1645.65,1663.35,2811651,2024-10,1666.0,-0.0015906362,TELECOM
BHARTIARTL,2024-10-29,1650.5,1667.95,1610.0,1637.1,6990747,2024-10,1663.35,-0.015781404,TELECOM
BHARTIARTL,2024-10-30,1627.8,1651.0,1617.8,1633.35,4622628,2024-10,1637.1,-0.0022906358,TELECOM
BHARTIARTL,2024-10-31,1634.0,1638.8,1602.15,1612.6,4921681,2024-10,1633.35,-0.012703952,TELECOM
BHARTIARTL,2024-11-01,1620.0,1626.35,1605.35,1616.45,279441,2024-11,1612.6,0.002387449,TELECOM
BHARTIARTL,2024-11-04,1619.15,1623.85,1573.05,1591.25,6094029,2024-11,1616.45,-0.015589718,TELECOM
BHARTIARTL,2024-11-05,1583.25,1593.9,1566.0,1578.4,6473278,2024-11,1591.25,-0.008075412,TELECOM
BHARTIARTL,2024-11-06,1583.0,1610.75,1566.5,1598.8,6631728,2024-11,1578.4,0.01292448,TELECOM
BHARTIARTL,2024-11-07,1595.95,1608.55,1569.65,1575.8,5160994,2024-11,1598.8,-0.01438579,TELECOM
BHARTIARTL,2024-11-08,1571.0,1579.5,1558.85,1569.9,3096384,2024-11,1575.8,-0.00374413,TELECOM
BHARTIARTL,2024-11-11,1561.0,1581.6,1551.8,1560.55,3664301,2024-11,1569.9,-0.0059557934,TELECOM
BHARTIARTL,2024-11-12,1568.8,1595.0,1550.1,1555.65,4479934,2024-11,1560.55,-0.0031399187,TELECOM
BHARTIARTL,2024-11-13,1559.9,1572.5,1546.35,1550.45,5816699,2024-11,1555.65,-0.003342654,TELECOM
BHARTIARTL,2024-11-14,1550.0,1568.0,1536.55,1550.5,5139154,2024-11,1550.45,3.2248703e-05,TELECOM
BHARTIARTL,2024-11-18,1568.95,1568.95,1529.45,1537.0,4816078,2024-11,1550.5,-0.008706869,TELECOM
BHARTIARTL,2024-11-19,1537.0,1558.0,1519.3,1525.5,6238241,2024-11,1537.0,-0.007482108,TELECOM
BHARTIARTL,2024-11-21,1538.0,1542.05,1511.0,1525.15,7356679,2024-11,1525.5,-0.00022943298,TELECOM
BHARTIARTL,2024-11-22,1533.0,1575.0,1520.2,1569.3,7640321,2024-11,1525.15,0.028947972,TELECOM
BPCL,2023-10-03,174.25,174.6,170.43,170.68,10514554,2023-10,,,ENERGY
BPCL,2023-10-04,170.68,172.48,169.78,170.68,6049760,2023-10,170.68,0.0,ENERGY
BPCL,2023-10-05,172.75,173.88,171.4,172.23,7115506,2023-10,170.68,0.009081322,ENERGY
BPCL,2023-10-06,172.5,174.5,172.0,173.6,3717076,2023-10,172.23,0.007954479,ENERGY
BPCL,2023-10-09,170.5,170.83,168.08,170.0,8740080,2023-10,173.6,-0.020737328,ENERGY
BPCL,2023-10-10,170.03,171.3,169.6,170.2,3572978,2023-10,170.0,0.0011764705,ENERGY
BPCL,2023-10-11,171.1,172.65,170.75,171.28,4799512,2023-10,170.2,0.006345476,ENERGY
BPCL,2023-10-12,172.45,175.18,172.03,174.35,7703802,2023-10,171.28,0.017923867,ENERGY
BPCL,2023-10-13,173.55,175.3,173.53,173.85,3981804,2023-10,174.35,-0.0028677946,ENERGY
BPCL,2023-10-16,172.5,174.23,171.0,173.63,3262470,2023-10,173.85,-0.0012654588,ENERGY
BPCL,2023-10-17,174.45,178.85,173.35,177.35,10443728,2023-10,173.63,0.02142487,ENERGY
BPCL,2023-10-18,177.5,178.25,174.43,175.1,9162228,2023-10,177.35,-0.012686778,ENERGY
BPCL,2023-10-19,174.75,177.28,174.58,176.85,5743188,2023-10,175.1,0.009994289,ENERGY
BPCL,2023-10-20,175.3,176.4,172.28,173.2,4400690,2023-10,176.85,-0.02063896,ENERGY
BPCL,2023-10-23,172.78,173.65,170.83,171.4,7813800,2023-10,173.2,-0.01039261,ENERGY
BPCL,2023-10-25,171.28,173.25,169.25,169.98,5429774,2023-10,171.4,-0.008284714,ENERGY
BPCL,2023-10-26,168.8,169.48,165.73,167.5,7743878,2023-10,169.98,-0.014589951,ENERGY
BPCL,2023-10-27,167.5,169.13,167.0,167.48,2996088,2023-10,167.5,-0.00011940298,ENERGY
BPCL,2023-10-30,169.0,174.45,168.55,173.45,21873188,2023-10,167.48,0.035646047,ENERGY
BPCL,2023-10-31,174.18,176.98,172.33,174.63,10673186,2023-10,173.45,0.0068031135,ENERGY
BPCL,2023-11-01,175.28,179.38,175.28,178.45,13929780,2023-11,174.63,0.02187482,ENERGY
BPCL,2023-11-02,180.48,181.0,178.63,180.28,10130432,2023-11,178.45,0.010254974,ENERGY
BPCL,2023-11-03,180.58,181.85,180.1,180.75,5627900,2023-11,180.28,0.0026070557,ENERGY
BPCL,2023-11-06,181.4,184.58,180.68,183.13,9072020,2023-11,180.75,0.013167358,ENERGY
BPCL,2023-11-07,183.4,186.83,183.1,186.4,10702176,2023-11,183.13,0.017856168,ENERGY
BPCL,2023-11-08,187.73,193.95,187.03,192.1,24020912,2023-11,186.4,0.0305794,ENERGY
BPCL,2023-11-09,192.55,195.33,191.4,191.78,12843896,2023-11,192.1,-0.0016657991,ENERGY
BPCL,2023-11-10,190.9,193.05,190.25,192.03,4932486,2023-11,191.78,0.001303577,ENERGY
BPCL,2023-11-12,192.5,194.0,191.58,192.05,776810,2023-11,192.03,0.00010415039,ENERGY
BPCL,2023-11-13,191.75,194.35,191.75,193.55,4838906,2023-11,192.05,0.007810466,ENERGY
BPCL,2023-11-15,194.0,196.7,193.58,196.28,11266250,2023-11,193.55,0.014104882,ENERGY
BPCL,2023-11-16,197.0,200.65,196.5,199.33,15416172,2023-11,196.28,0.015539026,ENERGY
BPCL,2023-11-17,200.0,203.55,194.63,195.13,16380696,2023-11,199.33,-0.021070587,ENERGY
BPCL,2023-11-20,195.33,196.7,193.73,196.0,4506882,2023-11,195.13,0.004458566,ENERGY
BPCL,2023-11-21,196.0,196.6,193.3,194.0,4477214,2023-11,196.0,-0.010204081,ENERGY
BPCL,2023-11-22,196.0,201.4,195.55,201.05,25730664,2023-11,194.0,0.036340207,ENERGY
BPCL,2023-11-23,201.78,206.75,200.33,205.65,16239092,2023-11,201.05,0.02287988,ENERGY
BPCL,2023-11-24,206.5,206.5,203.5,205.3,10975546,2023-11,205.65,-0.0017019208,ENERGY
BPCL,2023-11-28,207.03,212.95,206.55,212.25,23186856,2023-11,205.3,0.033852898,ENERGY
BPCL,2023-11-29,213.0,217.23,209.35,214.33,25208812,2023-11,212.25,0.0097997645,ENERGY
BPCL,2023-11-30,217.25,219.38,214.53,217.85,32721308,2023-11,214.33,0.016423272,ENERGY
BPCL,2023-12-01,220.0,221.2,216.7,219.0,19278842,2023-12,217.85,0.0052788616,ENERGY
BPCL,2023-12-04,222.5,232.4,222.0,230.75,41482794,2023-12,219.0,0.05365297,ENERGY
BPCL,2023-12-05,235.03,238.23,232.5,236.1,38376064,2023-12,230.75,0.023185266,ENERGY
BPCL,2023-12-06,240.5,241.25,234.15,236.43,27408826,2023-12,236.1,0.0013977129,ENERGY
